,ID_interwencji,ID_wyposazenia
293752,97758,22424
293753,97758,17663
293754,97758,45928
293755,97758,46728
293756,97759,37090
293757,97759,24928
293758,97759,27786
293759,97760,44739
293760,97760,5464
293761,97760,30277
293762,97761,48370
293763,97762,21898
293764,97762,961
293765,97762,20696
293766,97762,48953
293767,97763,3810
293768,97763,38825
293769,97764,2581
293770,97764,7264
293771,97764,37054
293772,97764,14928
293773,97765,12180
293774,97765,13523
293775,97766,33939
293776,97766,8710
293777,97766,48902
293778,97766,7957
293779,97767,30247
293780,97768,6471
293781,97768,47554
293782,97768,746
293783,97768,11570
293784,97768,31650
293785,97769,13199
293786,97769,57828
293787,97769,28029
293788,97770,35514
293789,97770,21608
293790,97770,33901
293791,97770,20206
293792,97771,49015
293793,97771,12051
293794,97771,4310
293795,97771,53300
293796,97771,57600
293797,97772,32620
293798,97772,24523
293799,97772,15826
293800,97772,54137
293801,97773,31195
293802,97773,54006
293803,97773,58815
293804,97774,44548
293805,97774,19868
293806,97774,33523
293807,97774,43921
293808,97774,13564
293809,97775,30154
293810,97775,29895
293811,97775,38248
293812,97775,7531
293813,97776,41353
293814,97776,6075
293815,97776,59111
293816,97777,32824
293817,97778,59494
293818,97778,15855
293819,97778,10010
293820,97778,13521
293821,97779,51070
293822,97779,8728
293823,97780,18076
293824,97780,34104
293825,97781,29545
293826,97781,47404
293827,97781,45309
293828,97781,15678
293829,97781,25722
293830,97782,21922
293831,97783,45413
293832,97783,30526
293833,97783,25024
293834,97783,28162
293835,97783,97
293836,97784,53767
293837,97784,26892
293838,97784,10159
293839,97784,17760
293840,97785,53992
293841,97785,55843
293842,97785,2719
293843,97785,59306
293844,97786,55842
293845,97787,461
293846,97787,33877
293847,97787,46968
293848,97787,30499
293849,97787,50779
293850,97788,22976
293851,97788,56533
293852,97788,8600
293853,97788,35372
293854,97789,54952
293855,97790,17450
293856,97790,41329
293857,97790,20149
293858,97790,11174
293859,97791,1407
293860,97791,54534
293861,97791,16007
293862,97791,28298
293863,97791,45698
293864,97792,252
293865,97792,45492
293866,97792,25194
293867,97792,51961
293868,97793,19446
293869,97793,21001
293870,97793,41610
293871,97793,50821
293872,97793,18860
293873,97794,54437
293874,97794,40896
293875,97795,46483
293876,97795,53620
293877,97796,28329
293878,97796,37220
293879,97797,55941
293880,97797,58542
293881,97797,26114
293882,97797,5035
293883,97798,55652
293884,97798,2416
293885,97798,26481
293886,97798,55873
293887,97798,21638
293888,97799,52723
293889,97800,17697
293890,97801,48764
293891,97801,27529
293892,97802,24128
293893,97802,19650
293894,97802,25741
293895,97803,36418
293896,97803,28335
293897,97803,41277
293898,97803,23758
293899,97803,43153
293900,97804,50670
293901,97804,3876
293902,97804,58219
293903,97804,7623
293904,97805,11534
293905,97805,43409
293906,97805,24086
293907,97806,57201
293908,97806,57792
293909,97806,26360
293910,97806,29635
293911,97807,10834
293912,97807,29930
293913,97807,40529
293914,97808,51221
293915,97808,53404
293916,97809,10048
293917,97810,25938
293918,97810,39030
293919,97810,13498
293920,97810,49704
293921,97811,43038
293922,97812,44521
293923,97812,6376
293924,97812,51470
293925,97813,24290
293926,97813,11920
293927,97813,289
293928,97814,31550
293929,97814,24452
293930,97814,53494
293931,97814,8839
293932,97814,18999
293933,97815,38699
293934,97815,36583
293935,97815,14795
293936,97815,10549
293937,97815,28292
293938,97816,28096
293939,97816,43018
293940,97816,3016
293941,97816,29309
293942,97816,35632
293943,97817,30497
293944,97817,9885
293945,97817,14148
293946,97817,26047
293947,97817,20732
293948,97818,30992
293949,97819,47109
293950,97820,39526
293951,97821,46700
293952,97821,5661
293953,97821,1767
293954,97821,45703
293955,97822,26351
293956,97822,54667
293957,97822,39012
293958,97823,33786
293959,97823,55277
293960,97823,23626
293961,97824,48694
293962,97825,51322
293963,97825,28995
293964,97825,45673
293965,97826,5573
293966,97826,16276
293967,97826,45864
293968,97826,1428
293969,97826,28482
293970,97827,42419
293971,97827,3897
293972,97828,36195
293973,97828,13154
293974,97828,46703
293975,97829,960
293976,97830,34977
293977,97830,15674
293978,97830,13800
293979,97830,55323
293980,97831,41977
293981,97831,19303
293982,97831,16747
293983,97831,31459
293984,97832,10521
293985,97832,7867
293986,97832,44645
293987,97833,18799
293988,97833,36220
293989,97833,7172
293990,97833,52264
293991,97834,54934
293992,97834,34000
293993,97834,25604
293994,97834,2175
293995,97835,38196
293996,97835,33290
293997,97835,2583
293998,97836,5401
293999,97837,43906
294000,97837,15791
294001,97837,28281
294002,97838,57464
294003,97838,13451
294004,97838,56694
294005,97838,21091
294006,97839,20854
294007,97840,17802
294008,97841,15937
294009,97841,58618
294010,97842,7340
294011,97842,39613
294012,97842,16176
294013,97843,24158
294014,97843,19422
294015,97844,6234
294016,97844,101
294017,97845,9084
294018,97845,36698
294019,97845,59408
294020,97845,11951
294021,97845,52050
294022,97846,52087
294023,97846,23126
294024,97846,42294
294025,97846,49615
294026,97846,48977
294027,97847,48183
294028,97848,30853
294029,97848,51958
294030,97848,38710
294031,97848,15123
294032,97849,10971
294033,97849,35501
294034,97849,12099
294035,97849,30872
294036,97849,37927
294037,97850,10840
294038,97850,12749
294039,97850,48134
294040,97850,57075
294041,97851,3037
294042,97851,4555
294043,97851,18061
294044,97851,56534
294045,97852,38844
294046,97852,45321
294047,97852,12680
294048,97853,47624
294049,97853,35663
294050,97854,11271
294051,97854,30530
294052,97854,57696
294053,97854,44401
294054,97854,1494
294055,97855,27469
294056,97855,29550
294057,97855,949
294058,97855,48513
294059,97856,53577
294060,97856,4704
294061,97856,57800
294062,97857,30912
294063,97857,12253
294064,97857,10669
294065,97857,14992
294066,97858,38360
294067,97858,43969
294068,97858,11223
294069,97858,14341
294070,97858,13453
294071,97859,14230
294072,97859,20228
294073,97859,35127
294074,97860,18565
294075,97860,35753
294076,97860,30230
294077,97861,22125
294078,97861,13057
294079,97861,45596
294080,97862,48688
294081,97863,59714
294082,97863,9690
294083,97863,3218
294084,97863,526
294085,97864,55361
294086,97864,11095
294087,97864,19611
294088,97864,38126
294089,97865,36845
294090,97865,29198
294091,97866,43222
294092,97866,57691
294093,97867,23662
294094,97867,47723
294095,97868,42662
294096,97868,47773
294097,97869,39987
294098,97869,28012
294099,97869,4360
294100,97870,11169
294101,97870,33398
294102,97870,29593
294103,97870,50254
294104,97871,13100
294105,97871,59684
294106,97871,59820
294107,97871,22348
294108,97872,30403
294109,97872,27146
294110,97873,36501
294111,97874,2607
294112,97874,31937
294113,97875,12814
294114,97875,16633
294115,97875,49971
294116,97875,24932
294117,97876,1914
294118,97876,23923
294119,97876,39556
294120,97877,23032
294121,97877,12294
294122,97877,18434
294123,97877,32916
294124,97877,13463
294125,97878,22454
294126,97878,47858
294127,97879,57652
294128,97880,14756
294129,97880,23700
294130,97880,22028
294131,97880,45324
294132,97880,50344
294133,97881,31822
294134,97881,8991
294135,97881,39335
294136,97882,24095
294137,97882,1478
294138,97882,21610
294139,97882,10636
294140,97883,37932
294141,97883,24285
294142,97884,24245
294143,97884,37515
294144,97884,14035
294145,97884,42620
294146,97885,53352
294147,97885,17716
294148,97886,32647
294149,97886,34770
294150,97887,33275
294151,97887,59248
294152,97888,29191
294153,97889,13855
294154,97889,29888
294155,97889,24006
294156,97889,10788
294157,97889,2839
294158,97890,24697
294159,97890,32059
294160,97890,45265
294161,97890,48903
294162,97891,38840
294163,97891,42177
294164,97891,51393
294165,97892,37564
294166,97892,16454
294167,97892,36993
294168,97892,22266
294169,97892,52227
294170,97893,26807
294171,97893,44893
294172,97894,50967
294173,97894,39404
294174,97895,53384
294175,97895,42969
294176,97896,53865
294177,97896,54879
294178,97896,31678
294179,97896,11754
294180,97897,34909
294181,97897,55628
294182,97897,18990
294183,97898,48467
294184,97898,34425
294185,97898,972
294186,97899,34103
294187,97900,18074
294188,97900,26248
294189,97900,35734
294190,97900,11335
294191,97901,54336
294192,97901,59290
294193,97901,14022
294194,97901,25887
294195,97902,16331
294196,97903,27628
294197,97903,14138
294198,97903,39895
294199,97904,50573
294200,97905,39744
294201,97905,50204
294202,97906,4875
294203,97906,38124
294204,97906,39757
294205,97906,24634
294206,97906,51634
294207,97907,28765
294208,97907,4131
294209,97908,29202
294210,97908,6329
294211,97908,24751
294212,97908,20568
294213,97908,42632
294214,97909,26826
294215,97909,26549
294216,97910,43294
294217,97910,17752
294218,97911,27701
294219,97911,33311
294220,97911,32472
294221,97911,4486
294222,97911,37353
294223,97912,36607
294224,97912,24192
294225,97913,28507
294226,97913,24947
294227,97913,5314
294228,97914,57403
294229,97915,52833
294230,97915,25562
294231,97915,53509
294232,97915,45660
294233,97915,1476
294234,97916,33323
294235,97916,29671
294236,97917,35817
294237,97917,5765
294238,97917,41217
294239,97918,19500
294240,97918,9685
294241,97918,44074
294242,97918,56248
294243,97919,29050
294244,97919,54759
294245,97919,12469
294246,97919,16628
294247,97919,4567
294248,97920,6019
294249,97920,555
294250,97920,31844
294251,97920,38946
294252,97921,59532
294253,97921,20755
294254,97922,3900
294255,97922,47966
294256,97922,17691
294257,97923,32518
294258,97923,54693
294259,97923,29400
294260,97924,56834
294261,97924,52228
294262,97925,46390
294263,97925,5406
294264,97925,45316
294265,97926,6758
294266,97926,57614
294267,97927,59488
294268,97927,6439
294269,97928,2508
294270,97929,13417
294271,97929,25496
294272,97929,49981
294273,97929,47020
294274,97930,15251
294275,97930,30216
294276,97930,36220
294277,97930,11275
294278,97930,37080
294279,97931,57997
294280,97931,1173
294281,97931,57972
294282,97931,54909
294283,97931,10490
294284,97932,21098
294285,97932,334
294286,97932,37533
294287,97933,43912
294288,97933,48998
294289,97933,49416
294290,97934,33455
294291,97934,46965
294292,97934,10802
294293,97934,59835
294294,97935,35579
294295,97935,36257
294296,97935,9227
294297,97935,10799
294298,97935,7841
294299,97936,37705
294300,97936,17296
294301,97936,41519
294302,97936,57408
294303,97937,26173
294304,97938,46904
294305,97938,43012
294306,97938,44302
294307,97938,14106
294308,97938,2153
294309,97939,8109
294310,97939,15708
294311,97940,10045
294312,97940,40424
294313,97940,47487
294314,97941,17521
294315,97941,47464
294316,97942,14866
294317,97942,26064
294318,97942,39315
294319,97942,55172
294320,97942,36450
294321,97943,6086
294322,97943,20182
294323,97943,34315
294324,97943,23156
294325,97944,41857
294326,97944,52392
294327,97945,9771
294328,97946,12625
294329,97946,59149
294330,97946,22835
294331,97946,52298
294332,97947,57642
294333,97947,54588
294334,97947,34937
294335,97947,18093
294336,97948,50311
294337,97948,44766
294338,97948,23322
294339,97948,21388
294340,97948,54522
294341,97949,52093
294342,97949,54154
294343,97949,30417
294344,97949,31912
294345,97950,55157
294346,97950,11753
294347,97950,20154
294348,97950,25379
294349,97950,53018
294350,97951,37963
294351,97951,49970
294352,97951,48454
294353,97951,18137
294354,97951,11255
294355,97952,18181
294356,97952,7637
294357,97952,9167
294358,97952,34909
294359,97953,7972
294360,97954,8528
294361,97954,14364
294362,97954,34660
294363,97955,21563
294364,97956,26802
294365,97957,30486
294366,97957,36491
294367,97957,11652
294368,97957,7133
294369,97958,36824
294370,97958,14584
294371,97958,15892
294372,97959,27458
294373,97959,31027
294374,97959,58353
294375,97960,17935
294376,97960,8336
294377,97960,31320
294378,97960,11849
294379,97960,4229
294380,97961,16764
294381,97962,53046
294382,97962,57110
294383,97963,19199
294384,97963,42193
294385,97963,37363
294386,97963,30955
294387,97964,55193
294388,97964,34007
294389,97964,7799
294390,97965,39474
294391,97966,26893
294392,97966,5528
294393,97966,40956
294394,97967,26866
294395,97968,47674
294396,97969,18204
294397,97969,42950
294398,97969,50327
294399,97970,38047
294400,97970,27352
294401,97971,28895
294402,97971,2800
294403,97972,52845
294404,97973,55244
294405,97973,41758
294406,97974,49636
294407,97974,21324
294408,97974,58492
294409,97974,42066
294410,97974,994
294411,97975,31299
294412,97975,15888
294413,97975,52626
294414,97976,52001
294415,97976,42018
294416,97976,27390
294417,97976,42278
294418,97976,9830
294419,97977,56713
294420,97978,44555
294421,97978,14493
294422,97979,59315
294423,97979,35475
294424,97979,46562
294425,97979,21569
294426,97979,7695
294427,97980,2773
294428,97980,50756
294429,97980,44734
294430,97980,51993
294431,97980,10613
294432,97981,47417
294433,97982,56926
294434,97982,29875
294435,97982,30573
294436,97982,33410
294437,97983,35445
294438,97983,12541
294439,97983,41201
294440,97983,35098
294441,97983,43251
294442,97984,41900
294443,97984,20944
294444,97984,55964
294445,97985,22710
294446,97985,34450
294447,97985,39997
294448,97985,48563
294449,97986,39433
294450,97986,25501
294451,97986,50077
294452,97987,44553
294453,97987,31927
294454,97987,39242
294455,97987,30788
294456,97988,27103
294457,97988,23463
294458,97988,18996
294459,97988,14378
294460,97988,10426
294461,97989,56472
294462,97989,36458
294463,97989,47080
294464,97989,34228
294465,97989,53009
