,ID,Nazwa,Numer_seryjny,Rodzaj
41165,41165,Opel Crossland X,6N5CHLR818NVZKUL2,pojazd
41166,41166,Glock 17,NWPLYTKA01U5BLUJ7,bron
41167,41167,Sako TRG-21,J2C77ELD1FEMV59SX,bron
41168,41168,Radiostacja nasobna,Z91Y61BZ94D79AL7K,srodki_lacznosci
41169,41169,Radiostacja nasobna,WM8Z98D402CL89VPV,srodki_lacznosci
41170,41170,Hyundai Tucson,XE7RU9NB0SMNJR3K1,pojazd
41171,41171,Kajdanki,F0LWC2GW3K7G00PAJ,inne
41172,41172,Radiostacja nasobna,HNGU93VJ1V6C2DGFW,srodki_lacznosci
41173,41173,Terminal Bluebird,MJLU87T19F7KXCS8A,srodki_lacznosci
41174,41174,Volkswagen Crafter,0AAC698X0UE2P77LH,pojazd
41175,41175,Glock 17,1DRYMK8T82MYL1FYZ,bron
41176,41176,H&K MP5A3,Y39ANK70XSTWSRM1R,bron
41177,41177,Toyota Corolla,0XCPES589B34L4WS8,pojazd
41178,41178,Radiostacja nasobna,P2BXP9L46G3EHFP00,srodki_lacznosci
41179,41179,Terminal Bluebird,UY3XEZEB7H7DP9PFL,srodki_lacznosci
41180,41180,Volkswagen Crafter,RWXZEY3U805R0FBT9,pojazd
41181,41181,Walther P99,KG8BJ43P3SE84FRDF,bron
41182,41182,Radiostacja nasobna,E1BURPC126TZTJ8LM,srodki_lacznosci
41183,41183,Radiostacja nasobna,E2L85NX620P7S5HUA,srodki_lacznosci
41184,41184,Volkswagen Transporter,U9YXE56L5M9S5RLT8,pojazd
41185,41185,HK UMP,K5DZ8MY02S40KVLA3,bron
41186,41186,Glock 26,U4ZZUCKS51J0W217L,bron
41187,41187,H&K G36,WWLPV1SY491LTPKU0,bron
41188,41188,Terminal Bluebird,1GD8D3RY6FD5BG1CN,srodki_lacznosci
41189,41189,Radiostacja nasobna,2U6T6ZUR657M9TK1B,srodki_lacznosci
41190,41190,Skoda Superb,94K04ZJB0V1BR4WFP,pojazd
41191,41191,Glock 17,P4CT69YM00SVG8E1H,bron
41192,41192,Volkswagen Transporter,1P71C0488CBXEA2YD,pojazd
41193,41193,Radiostacja nasobna,BJ3FP9SE94FANNLCP,srodki_lacznosci
41194,41194,Alkomat AlcoQuant 6020,GYDXC7EJ319Y9JMVX,inne
41195,41195,HK UMP,TVLNZ4664U595H71K,bron
41196,41196,Walther P99,EVGN00E09JALBCYXP,bron
41197,41197,HK UMP,BVJUJH5P4CUV5XDML,bron
41198,41198,Terminal Bluebird,F31T86823MYGSHU5J,srodki_lacznosci
41199,41199,Terminal Bluebird,W3VXEW8K56YPG5L3K,srodki_lacznosci
41200,41200,Terminal Bluebird,28XPMWN95CDW3CXFB,srodki_lacznosci
41201,41201,Terminal Bluebird,KUK5NSH67TA3GNEDE,srodki_lacznosci
41202,41202,Kamizelka kuloodporna,JLGNPJ088E75WGSDX,inne
41203,41203,Volkswagen Crafter,1Z1PZG4L58BFXJWWD,pojazd
41204,41204,HK UMP,MDYJRNVL53AKP0EGN,bron
41205,41205,Kamizelka kuloodporna,XVWJGZ8M0V2SW9G3K,inne
41206,41206,Terminal Bluebird,D6VUNKZ61DPXU6JH6,srodki_lacznosci
41207,41207,Terminal Bluebird,AU9XBUC56GC66NKLH,srodki_lacznosci
41208,41208,Volkswagen Transporter,J8RU2ZJF8T4TKWXH3,pojazd
41209,41209,H&K MP5A3,NRSV59VE914KA3DUN,bron
41210,41210,Kamizelka kuloodporna,64SY4AJ953PKML20Z,inne
41211,41211,Glock 26,XT0ZKE7Z89Y59NYSF,bron
41212,41212,Terminal Bluebird,ZEXLX34HXDY2WY8DK,srodki_lacznosci
41213,41213,Glock 26,P7T5LSRD8VFS4PZNZ,bron
41214,41214,Beretta APX,VJHV5BV21NES5KCL3,bron
41215,41215,Terminal Bluebird,KGVR405R1KS0EJJ46,srodki_lacznosci
41216,41216,Toyota Corolla,084Z307KXL8D6XNC8,pojazd
41217,41217,Terminal Bluebird,WC779G0W6CYCKXGZJ,srodki_lacznosci
41218,41218,Glauberyt PM-98,M72T5ZXR78JVBBXYN,bron
41219,41219,Urzadzenie do detekcji narkotykow AlereTM DDS 2,89CXMT1D41ZM9BJZB,inne
41220,41220,Volkswagen Transporter,NWTH28VX076G4VK8J,pojazd
41221,41221,Opel Crossland X,WMBN4EEY658AC9U20,pojazd
41222,41222,Terminal Bluebird,9XCGX0CU3R03HVDZ5,srodki_lacznosci
41223,41223,Radiostacja nasobna,3NZMKC097H3WN4UN5,srodki_lacznosci
41224,41224,Urzadzenie do detekcji narkotykow AlereTM DDS 2,H6AXUFRB82M5GDBRG,inne
41225,41225,Toyota Corolla,XPJ90BK00ZW9P1KDS,pojazd
41226,41226,Volkswagen Transporter,HXPXHH0A7663HSBSZ,pojazd
41227,41227,H&K G36,HKWMZPD5XDTJNFS4E,bron
41228,41228,HK UMP,9JE4UVM95EUJLBPKM,bron
41229,41229,BMW serii 3,6EEH1XAL1NXZWH5RE,pojazd
41230,41230,Radiostacja nasobna,XA43HJ1S913SJ9WGK,srodki_lacznosci
41231,41231,Volkswagen Crafter,K9UEND4120F1BTLVF,pojazd
41232,41232,Tonfa,W7VRCTUE6LMLNDCSG,bron
41233,41233,Terminal Bluebird,PKAD6F25XK048N348,srodki_lacznosci
41234,41234,Glock 19,KFR9A9465ZDDT127Z,bron
41235,41235,Glock 19,RRPFVURD1S28ZV2WS,bron
41236,41236,Glock 26,JPH57BLE1JC7KYL58,bron
41237,41237,Radiostacja nasobna,5DCW2RA065Z2HU2BX,srodki_lacznosci
41238,41238,Alkomat AlcoQuant 6020,530FM5NH2BYURG06A,inne
41239,41239,Terminal Bluebird,VY8G6NJB330MRHT1L,srodki_lacznosci
41240,41240,Glock 26,1BYA7WHS8JB0ADTW6,bron
41241,41241,Kajdanki,WZZK9WMZ9YL1CEE6S,inne
41242,41242,Alkomat AlcoQuant 6020,AMGSSMEX7TSV32F5S,inne
41243,41243,Terminal Bluebird,F5L5DTNW1RVBWP8HA,srodki_lacznosci
41244,41244,Radiostacja nasobna,8B8C2M931749T9L2S,srodki_lacznosci
41245,41245,BMW serii 3,59U5BSSC0ZS43KRPM,pojazd
41246,41246,Walther P99,ZR07X01Z565ZXU4CN,bron
41247,41247,Glauberyt PM-98,M4L7T4P21NN9W669Y,bron
41248,41248,HK UMP,R2APHHSX1Z4DE4UWX,bron
41249,41249,Beretta APX,GGLXV4KU9HS5AESXE,bron
41250,41250,Kajdanki,WTYB2P036D89MFA48,inne
41251,41251,Urzadzenie do detekcji narkotykow AlereTM DDS 2,72LG9MHL3AYZCYUBV,inne
41252,41252,Toyota Corolla,835WMWVH7X5CJ7S5W,pojazd
41253,41253,Beretta APX,R924ELZ60R8E8FVSG,bron
41254,41254,Opel Crossland X,RPWF284R4B7N5X424,pojazd
41255,41255,Terminal Bluebird,6R8LUFFA20NV2F70W,srodki_lacznosci
41256,41256,Radiostacja nasobna,413T72K572J9CYHBX,srodki_lacznosci
41257,41257,Glock 19,BKM5DVJ11YWU1AMKT,bron
41258,41258,Tonfa,8TMRZUNXXC85TUH5W,bron
41259,41259,Terminal Bluebird,FVETLAM60143ULR8J,srodki_lacznosci
41260,41260,Skoda Superb,G6CRYBY83KLXDNP15,pojazd
41261,41261,Volkswagen Crafter,BCPAP74E2TARUS86G,pojazd
41262,41262,Kajdanki,FZK48D2A5ZRV5AZ1B,inne
41263,41263,Radiostacja nasobna,GJPHEUGG3J8UGKWEW,srodki_lacznosci
41264,41264,Toyota Corolla,7S509X9D1532LNGH2,pojazd
41265,41265,Beretta APX,SZTHSBXT35WT4VMDJ,bron
41266,41266,Radiostacja nasobna,SEDPTGPU9PVD22DCM,srodki_lacznosci
41267,41267,HK UMP,H482W02F99ACK7AJP,bron
41268,41268,Urzadzenie do detekcji narkotykow AlereTM DDS 2,D33CCCTM57PHPJEHK,inne
41269,41269,Kamizelka kuloodporna,5B9MXE2D51SCDYJXZ,inne
41270,41270,Kajdanki,63VNF5VF59HLYBHM5,inne
41271,41271,Glock 26,2UCUVFGX2F232ESN5,bron
41272,41272,Kajdanki,Z490P844XZ3P70RT5,inne
41273,41273,Radiostacja nasobna,PTN6YMAF3P3KG5CAT,srodki_lacznosci
41274,41274,Alkomat AlcoQuant 6020,N47V7DD789P0XPG1H,inne
41275,41275,Tonfa,12T6NSRM4FKJ11B26,bron
41276,41276,Radiostacja nasobna,PLHWV7NY8WZ8978PP,srodki_lacznosci
41277,41277,Volkswagen Crafter,08ZM3XR35VF3JNCPF,pojazd
41278,41278,Radiostacja nasobna,S4EH00KN9F1CEZLVM,srodki_lacznosci
41279,41279,Glock 26,5N24VV7G4J1FEMWAH,bron
41280,41280,Terminal Bluebird,R0Z4VV6G5WUH0FB01,srodki_lacznosci
41281,41281,HK UMP,MGHE56E7XKSVV0WF2,bron
41282,41282,Walther P99,JCA1GKGP1FCTU2WYG,bron
41283,41283,Tonfa,7MPVS3W12K8FRRN75,bron
41284,41284,Toyota Corolla,4SP60HNE8GBXW9XXV,pojazd
41285,41285,Volkswagen Crafter,HSL5H11R14EEPFYDE,pojazd
41286,41286,BMW serii 3,MZNLGN81138LH0YB6,pojazd
41287,41287,Opel Crossland X,3EEYGRSC19UMR69TM,pojazd
41288,41288,Latarka taktyczna,3HVLPS4F06BLG3JLU,inne
41289,41289,BMW serii 3,69B0MZ7R1ALC58F3P,pojazd
41290,41290,Alkomat AlcoQuant 6020,K36YT5FL5YV4ETZRS,inne
41291,41291,Volkswagen Transporter,BRDUDZPA6ZTACK941,pojazd
41292,41292,Tonfa,95VB9C0M27DUWAR6G,bron
41293,41293,Volkswagen Transporter,529WNAVKXCWE9XHNA,pojazd
41294,41294,Terminal Bluebird,R10667R35332U89LX,srodki_lacznosci
41295,41295,Latarka taktyczna,LGDX9U7A0PXHZCWPA,inne
41296,41296,Glauberyt PM-98,RJL185TJ786BNDA48,bron
41297,41297,Sako TRG-21,HX3UXKC115TZ9TPUN,bron
41298,41298,Latarka taktyczna,C8X0JR6S09VK5Z4XD,inne
41299,41299,Opel Crossland X,ZL9J8CN65VNLPPM42,pojazd
41300,41300,Skoda Superb,SPHG259569GF7YB8A,pojazd
41301,41301,BMW serii 3,7G4HD7V61H2THUM7T,pojazd
41302,41302,Kajdanki,ED73FRPJ3W7CY155A,inne
41303,41303,Opel Crossland X,BZDNRGA18GZFTNVMN,pojazd
41304,41304,Terminal Bluebird,M09KXHN98V417UWJY,srodki_lacznosci
41305,41305,Terminal Bluebird,PHVENEMF32AMXMZVC,srodki_lacznosci
41306,41306,Tonfa,UNE8Y2VD0K29NZXG8,bron
41307,41307,Tonfa,71BC8RBN1XTCUVYNW,bron
41308,41308,Radiostacja nasobna,MJ7E8DPD27YK3DTM1,srodki_lacznosci
41309,41309,Terminal Bluebird,3YUTRKWU4F4D79EWG,srodki_lacznosci
41310,41310,Urzadzenie do detekcji narkotykow AlereTM DDS 2,CLDTT2F828J3HVVW7,inne
41311,41311,HK UMP,3LN7991W73ZYAK6UY,bron
41312,41312,Radiostacja nasobna,6H4C8MAA31T4LRYCJ,srodki_lacznosci
41313,41313,Volkswagen Crafter,GR64M4SU8R41XZPYM,pojazd
41314,41314,Tonfa,DAFL8MLR7ZU1XN3J2,bron
41315,41315,Latarka taktyczna,4ZLMWSC51VFJW9LP4,inne
41316,41316,Kajdanki,UCPB5NPU33STKVUKY,inne
41317,41317,Radiostacja nasobna,FRRJHN869JDRCAWDS,srodki_lacznosci
41318,41318,Tonfa,45N7K1873NGA9SLZP,bron
41319,41319,Radiostacja nasobna,K3W72FSR9LJSGBHC1,srodki_lacznosci
41320,41320,Terminal Bluebird,FDUUSE213MV0BR9EG,srodki_lacznosci
41321,41321,Walther P99,X0A4DSV03725TMWZY,bron
41322,41322,Terminal Bluebird,EV65YVYL9J7MCU8ZM,srodki_lacznosci
41323,41323,Kajdanki,MVM2NH7E8ML5S0DEJ,inne
41324,41324,Toyota Corolla,BSB9NYDL4JM8HECSE,pojazd
41325,41325,Glauberyt PM-98,B3KZBX7MXN176NUVA,bron
41326,41326,Apteczka taktyczna,J1RYRPJK93YC01R92,inne
41327,41327,Kajdanki,UL4LXZB9XL702YWX9,inne
41328,41328,HK UMP,Y1RG0SM8XW67VMTX3,bron
41329,41329,Opel Crossland X,M2V8E7M60VZPMR8XK,pojazd
41330,41330,Hyundai Tucson,PN2KS9SC8H2AHT5FB,pojazd
41331,41331,Terminal Bluebird,9Z9VH6CH6CGXG8M44,srodki_lacznosci
41332,41332,Hyundai Tucson,ZBTNWPGE7FTH9RMUX,pojazd
41333,41333,Latarka taktyczna,KLXK130V950NZ3ATX,inne
41334,41334,Glock 26,M93ULL8V8D4LKWNTA,bron
41335,41335,Terminal Bluebird,VTXVPZVE2R74HA31V,srodki_lacznosci
41336,41336,Glock 17,06RWGG1J2DW30FNCG,bron
41337,41337,Beretta APX,S9W1REKF06LA7T2SY,bron
41338,41338,Radiostacja nasobna,VH05YVCC6AH1CR8Y5,srodki_lacznosci
41339,41339,Hyundai Tucson,SCXZF25R4P6K6F2RD,pojazd
41340,41340,Kamizelka kuloodporna,BKW5DM3C9DEN5AFBM,inne
41341,41341,Radiostacja nasobna,EX82Z1HL69322SVRK,srodki_lacznosci
41342,41342,Glock 17,1F13ZW5A78EM10H2U,bron
41343,41343,BMW serii 3,CN4WLZV16YFL921ET,pojazd
41344,41344,Volkswagen Transporter,J7949SAJXMHYMEUZT,pojazd
41345,41345,Kamizelka kuloodporna,YZSWWWW48DJ04PHM8,inne
41346,41346,H&K MP5A3,A8DTV78F08U48USCX,bron
41347,41347,Glock 19,KD03XYEZ360ZCFZG5,bron
41348,41348,Kia Ceed III,9SJDB5G29X4N4EX7D,pojazd
41349,41349,Urzadzenie do detekcji narkotykow AlereTM DDS 2,ZUY60LTA83LMEJCKP,inne
41350,41350,Volkswagen Transporter,6H112FTN3FFU466UK,pojazd
41351,41351,Latarka taktyczna,P11WV20Z5TFEMSHE3,inne
41352,41352,Alkomat AlcoQuant 6020,HCE4H5101NUK3LYTB,inne
41353,41353,Terminal Bluebird,H52LCX128GAW5WYGD,srodki_lacznosci
41354,41354,Terminal Bluebird,C8RTK4690Z9NW86DF,srodki_lacznosci
41355,41355,Kajdanki,XVEPFJ5D1K3AAVVH9,inne
41356,41356,Terminal Bluebird,H7NU2DWH7EUNJXL0Z,srodki_lacznosci
41357,41357,Glock 26,05A5DC1462GBH352S,bron
41358,41358,HK UMP,C5YP52ZZ4U1XVH2W6,bron
41359,41359,Walther P99,TF353SSM3XST06U4K,bron
41360,41360,Volkswagen Crafter,23E4MYHN7JBTMY6AZ,pojazd
41361,41361,Latarka taktyczna,A67XHPMX4BH56TK8D,inne
41362,41362,Glock 26,B9FHMVE29B7EN5JTF,bron
41363,41363,Alkomat AlcoQuant 6020,HY0R1T3P1PF5MWPYF,inne
41364,41364,Radiostacja nasobna,2PX1JT0G128EJEALU,srodki_lacznosci
41365,41365,Terminal Bluebird,XLXWZT0X8JU1VXZ9D,srodki_lacznosci
41366,41366,Terminal Bluebird,PSN438ZA6CRHL9NUW,srodki_lacznosci
41367,41367,Volkswagen Crafter,V514YNP83TFX78C08,pojazd
41368,41368,Urzadzenie do detekcji narkotykow AlereTM DDS 2,GZSCW7LV4EAY2B2UA,inne
41369,41369,Opel Crossland X,PHDTKW0A3C8YGTW82,pojazd
41370,41370,BMW serii 3,A30P660U6NL1RPUBG,pojazd
41371,41371,Volkswagen Transporter,3T0H54S21MRJPKWAR,pojazd
41372,41372,Urzadzenie do detekcji narkotykow AlereTM DDS 2,V15W2JDU980NHR79C,inne
41373,41373,Glock 19,5TZP9FGL76DY7GEPY,bron
41374,41374,Volkswagen Transporter,RLJUJH0B5KDR8ZRVV,pojazd
41375,41375,Radiostacja nasobna,9E82YTWU2EG83WZFA,srodki_lacznosci
41376,41376,Volkswagen Transporter,0UG18JX03BPEJELR4,pojazd
41377,41377,H&K MP5A3,FJY2Y6FT3UMU1DKGN,bron
41378,41378,Terminal Bluebird,40Z3WX8W71YR8BVAM,srodki_lacznosci
41379,41379,Radiostacja nasobna,C00DHYLH4FXDC20U7,srodki_lacznosci
41380,41380,Toyota Corolla,H1NWW49L8SUCFPUHR,pojazd
41381,41381,Radiostacja nasobna,TRJZKHKM6APEJV0MF,srodki_lacznosci
41382,41382,Radiostacja nasobna,FNA7DPWG95WL4TD3T,srodki_lacznosci
41383,41383,Terminal Bluebird,JUPY644V7L5789BZA,srodki_lacznosci
41384,41384,Kajdanki,7CU8266G8UXAFJ6AE,inne
41385,41385,Hyundai Tucson,1698FBGH46DGEYZE4,pojazd
41386,41386,Kia Ceed III,UR771R9P2YRPSZB7B,pojazd
41387,41387,Kamizelka kuloodporna,94LMRU7A8XMNYJ403,inne
41388,41388,Opel Crossland X,D7XURKDF4HB14GGV8,pojazd
41389,41389,Tonfa,LUGDPY227HUNXMS0K,bron
41390,41390,Hyundai Tucson,UKVDD64V203R4D6SH,pojazd
41391,41391,Latarka taktyczna,RLLNBWJ41L5XPH8Z1,inne
41392,41392,Glock 26,0ZSMF91N35TBSR034,bron
41393,41393,Radiostacja nasobna,UGFSN1GL2RFPELUY9,srodki_lacznosci
41394,41394,Radiostacja nasobna,TAX195DV3GHJVJXT3,srodki_lacznosci
41395,41395,Kia Ceed III,P1BZGTX30HTCVSTUX,pojazd
41396,41396,Glock 26,8DPG01RB6B5M2NZFK,bron
41397,41397,Radiostacja nasobna,XTEU894R6XYT16FZ2,srodki_lacznosci
41398,41398,Alkomat AlcoQuant 6020,DES3JVJ79V807M3W4,inne
41399,41399,Alkomat AlcoQuant 6020,KE973USF8EPMTZWJ6,inne
41400,41400,Volkswagen Crafter,DE07AK9D6PHLS69NA,pojazd
41401,41401,Radiostacja nasobna,VG8KUK3M26E72KCJG,srodki_lacznosci
41402,41402,Kia Ceed III,1LT5MU7S7P3HDMNGD,pojazd
41403,41403,Radiostacja nasobna,4H9KDLC65BEJL8A7N,srodki_lacznosci
41404,41404,Terminal Bluebird,C4YDL7U22VZTKD5H7,srodki_lacznosci
41405,41405,Kamizelka kuloodporna,X0A8MMEU7THWJHLJZ,inne
41406,41406,Hyundai Tucson,G0K02S4A1Z19SGARW,pojazd
41407,41407,Kamizelka kuloodporna,CLYMMBS753WA55FZS,inne
41408,41408,Radiostacja nasobna,6NMW211V0KLNKTB9A,srodki_lacznosci
41409,41409,Sako TRG-21,EVWZKU2M198GEBET1,bron
41410,41410,Skoda Superb,1K43UE3N4VLUAN4ZB,pojazd
41411,41411,Glock 19,26L1CK0L2TAMS1MZP,bron
41412,41412,Sako TRG-21,3PJU41YG026F913PG,bron
41413,41413,Terminal Bluebird,HCECDC215E7Z34H13,srodki_lacznosci
41414,41414,H&K MP5A3,K5CYZYAN0XXJ6T0H9,bron
41415,41415,Latarka taktyczna,RH1UTHME3JDXG7NSA,inne
41416,41416,Latarka taktyczna,SBLPPB582XULDA20Y,inne
41417,41417,BMW serii 3,SS7NB1Z3XH30C5GCM,pojazd
41418,41418,Radiostacja nasobna,YE1HF4G72TXRHGAFP,srodki_lacznosci
41419,41419,Latarka taktyczna,KFJ7DL8X141G9TA2B,inne
41420,41420,Radiostacja nasobna,0G9GN70X8GMK50WXB,srodki_lacznosci
41421,41421,Opel Crossland X,T8JL471X0U6YYDSLH,pojazd
41422,41422,Tonfa,U8AU5BF21V837RLUC,bron
41423,41423,Radiostacja nasobna,6F90SF946EX9WCZ45,srodki_lacznosci
41424,41424,Glock 19,EYN5L4FB6B9BY00SK,bron
41425,41425,Terminal Bluebird,SAJS20J48DN86W63R,srodki_lacznosci
41426,41426,Urzadzenie do detekcji narkotykow AlereTM DDS 2,9L9P4FX988K5DLV7A,inne
41427,41427,Apteczka taktyczna,H63R9YRS6C4JHWN6U,inne
41428,41428,Latarka taktyczna,YXJLUWWW1P7EYTU7A,inne
41429,41429,Kajdanki,VT5C0H5B7BPNAZPER,inne
41430,41430,Alkomat AlcoQuant 6020,6CJ6AKA06PX79TMRY,inne
41431,41431,Radiostacja nasobna,0NT9A4GL6Z85U4XA0,srodki_lacznosci
41432,41432,Apteczka taktyczna,YZ9TBWFD665KZ3RBD,inne
41433,41433,Latarka taktyczna,AFUWVVDM9AKRRD61Z,inne
41434,41434,Urzadzenie do detekcji narkotykow AlereTM DDS 2,6GSTFGM350ZA3P3XR,inne
41435,41435,Alkomat AlcoQuant 6020,266JKG5U9K5DFAM91,inne
41436,41436,H&K MP5A3,3Z3TMVMXXRXAT5E38,bron
41437,41437,Walther P99,12JDFNHXXAWGFKHDK,bron
41438,41438,Radiostacja nasobna,GFN82JR71TLRJAT4X,srodki_lacznosci
41439,41439,Apteczka taktyczna,BDK877ZW36PXVT6M1,inne
41440,41440,Walther P99,WJK30XW32W5J1Z287,bron
41441,41441,Kia Ceed III,RD2XU99V72M045W4E,pojazd
41442,41442,Opel Crossland X,64KK4T6G07SM9KRDH,pojazd
41443,41443,Terminal Bluebird,BRDBKRED6PUFP0Z93,srodki_lacznosci
41444,41444,Sako TRG-21,GEJGPTLG2KUPKN16T,bron
41445,41445,Radiostacja nasobna,DMBYPDYV3UW44VEFB,srodki_lacznosci
41446,41446,Sako TRG-21,05YJ8YAX4PN18R78T,bron
41447,41447,Tonfa,J2YW4AYT6JU1CW6S6,bron
41448,41448,Skoda Superb,MK4G0M374VTHX2MBD,pojazd
41449,41449,Urzadzenie do detekcji narkotykow AlereTM DDS 2,HB9MTB8F3RZJY6C0J,inne
41450,41450,Terminal Bluebird,TG1KECE49S40ASV5S,srodki_lacznosci
41451,41451,Volkswagen Crafter,618AK9GA6DEP9MM8R,pojazd
41452,41452,Glock 19,XD0V890H1NAMR54Y2,bron
41453,41453,HK UMP,BLYZL5V70H9H97KJJ,bron
41454,41454,Glock 17,8XY12LKC727PMY8E9,bron
41455,41455,Glauberyt PM-98,GBY1DPU679AF79ZXN,bron
41456,41456,Skoda Superb,RYHEWJ8S5S2ZEUF5T,pojazd
41457,41457,Radiostacja nasobna,D35TZVGA8TSJMT11G,srodki_lacznosci
41458,41458,Alkomat AlcoQuant 6020,PMYTTF0U70KD5JKP6,inne
41459,41459,Kajdanki,EK0DJHMG2HR1EWRM7,inne
41460,41460,Volkswagen Transporter,FCA6WS6V73C9D6PS2,pojazd
41461,41461,HK UMP,LV8VP5ZF8VU338X6K,bron
41462,41462,Glauberyt PM-98,3A36MUSL8WAG9GG9U,bron
41463,41463,Radiostacja nasobna,18SWEFST2LF0XKYZF,srodki_lacznosci
41464,41464,Glock 17,2NNGZFSRX3UVW50BX,bron
41465,41465,BMW serii 3,8M5YHMYE6KALKY0S7,pojazd
41466,41466,Toyota Corolla,7YZFPT90318HB9XDE,pojazd
41467,41467,Terminal Bluebird,MJCFM62N7ZD86SM83,srodki_lacznosci
41468,41468,Kajdanki,MUYT4U6W9MT0UYWV4,inne
41469,41469,Kia Ceed III,7UZPH96E6EE8PWX5T,pojazd
41470,41470,Terminal Bluebird,NJLUZFDN17TRDUK4M,srodki_lacznosci
41471,41471,Terminal Bluebird,0KBWHTMZ2684UVBFS,srodki_lacznosci
41472,41472,Radiostacja nasobna,VS96W7GW8FYTHXB08,srodki_lacznosci
41473,41473,H&K MP5A3,K3EPBAV87HB9H4S03,bron
41474,41474,Terminal Bluebird,KX6JT1E75LDGMW7W7,srodki_lacznosci
41475,41475,Volkswagen Crafter,4N2B8FJU4DT26D15B,pojazd
41476,41476,Radiostacja nasobna,LNLLAK4Y5H0TU31UM,srodki_lacznosci
41477,41477,Radiostacja nasobna,3RALRV4D3BL6BBB37,srodki_lacznosci
41478,41478,Glauberyt PM-98,WUAE9A2D493FWH14S,bron
41479,41479,H&K G36,JWHG2N5M5STRTMVRH,bron
41480,41480,Urzadzenie do detekcji narkotykow AlereTM DDS 2,M6F0V8M77K0G5VFGS,inne
41481,41481,H&K MP5A3,XM5YW6428RHP18LDS,bron
41482,41482,Hyundai Tucson,20PP0ZE524ZNX2TEZ,pojazd
41483,41483,Kamizelka kuloodporna,NAYX8LZH8JUE4VME6,inne
41484,41484,Glock 26,0UBG2W3M6KNL9R61T,bron
41485,41485,HK UMP,SPC3XM2U5BJ71RJ2L,bron
41486,41486,Volkswagen Crafter,7BR6CFYW4ZDY5GEGD,pojazd
41487,41487,Latarka taktyczna,ZDVD0VWR9SLCXW6YN,inne
41488,41488,Radiostacja nasobna,83YFFVSX5XDTSF5BR,srodki_lacznosci
41489,41489,H&K G36,KN08812S5XYYD6E0H,bron
41490,41490,Radiostacja nasobna,AMZGHZS25080JZ3TA,srodki_lacznosci
41491,41491,Terminal Bluebird,H5FT23CS5VKFT949E,srodki_lacznosci
41492,41492,Tonfa,6XAKX2TY6BYR589EJ,bron
41493,41493,Apteczka taktyczna,JGM30VTP28DVUKN57,inne
41494,41494,Beretta APX,BA63AKX33ETND9NVD,bron
41495,41495,H&K G36,GP90LGTA2UF6X2ELH,bron
41496,41496,Apteczka taktyczna,WFPFBWTK9TS3NGCRW,inne
41497,41497,Sako TRG-21,87TD75359NGLY208L,bron
41498,41498,BMW serii 3,UCWBJYYV4A80LKJM1,pojazd
41499,41499,Latarka taktyczna,4FG224XM8N783H65H,inne
41500,41500,Terminal Bluebird,XZTJXFAV78EH7RJK4,srodki_lacznosci
41501,41501,Beretta APX,SYH806UU3P5BJTSCZ,bron
41502,41502,Latarka taktyczna,EM5YZTZ79S43KXF24,inne
41503,41503,Latarka taktyczna,6WJUCA3E3K0A2VYLE,inne
41504,41504,Terminal Bluebird,31LVJ2SUXBME5DGM2,srodki_lacznosci
41505,41505,Tonfa,AN6V4T3M3T42DN4P5,bron
41506,41506,Alkomat AlcoQuant 6020,HJ87GJXC509LDT5J3,inne
41507,41507,H&K MP5A3,6PAAJYYLXSD843841,bron
41508,41508,Glock 19,GAME52J16WC8XP2J4,bron
41509,41509,H&K MP5A3,5JBKXZM259Y8GC5TC,bron
41510,41510,Tonfa,TDYP14DKXSZ71VKHG,bron
41511,41511,Skoda Superb,BSAWVL587EJKV7PY6,pojazd
41512,41512,Beretta APX,AFU4RU3P37RXFHPMJ,bron
41513,41513,Kia Ceed III,7STMDS4B7RW3ZY79W,pojazd
41514,41514,BMW serii 3,8F0EYNP3XAATXTBDP,pojazd
41515,41515,Glauberyt PM-98,1K4EVCE88ZGGZ5TA0,bron
41516,41516,Walther P99,W198YJRK4CVCKH19Z,bron
41517,41517,Volkswagen Transporter,SGT48E5G4U81SSEN3,pojazd
41518,41518,Kia Ceed III,2J2LJHLP338673UU8,pojazd
41519,41519,H&K MP5A3,M85P7CY84ZYETH21M,bron
41520,41520,Volkswagen Crafter,BLUM0DN827R8LKL8K,pojazd
41521,41521,H&K G36,31DNFM475M8LMMSND,bron
41522,41522,HK UMP,ZTY9882EXFNPE65UZ,bron
41523,41523,Terminal Bluebird,XZKGR79T7YX6L2T5T,srodki_lacznosci
41524,41524,Walther P99,2LD2P5S71WH15VPZZ,bron
41525,41525,Kajdanki,ZWEBRM1P2JUUPRK7H,inne
41526,41526,Apteczka taktyczna,LLF2LAY04XT35TZF8,inne
41527,41527,Kajdanki,RHSDZM1V78S47KVBB,inne
41528,41528,Terminal Bluebird,4XJUUY5Z6NPJCB3GM,srodki_lacznosci
41529,41529,Alkomat AlcoQuant 6020,9WDGYCD15LGSDHWCM,inne
41530,41530,Volkswagen Transporter,X2SCXKUT7VHMRD2UG,pojazd
41531,41531,Terminal Bluebird,3TBP50DPX4N0GB1MT,srodki_lacznosci
41532,41532,Opel Crossland X,VFLV8EDJ95V56KSKJ,pojazd
41533,41533,Kamizelka kuloodporna,UAPM3N5B4RTEKU9BL,inne
41534,41534,Apteczka taktyczna,KLYC7MAM5MM6R1V4Z,inne
