Unnamed: 0,ID,Nazwa,Adres,Zatrudnieni_funkcjonariusze
3724,3724,Komisariat 3725,"pl. Listopada 88/31
30-501 Konin",11
3725,3725,Komisariat 3726,"ul. Stawowa 002
23-238 Nowa Ruda",6
3726,3726,Komisariat 3727,"ul. Poznańska 07/85
54-159 Stargard Szczeciński",13
3727,3727,Komisariat 3728,"ulica Łączna 22/81
61-966 Mława",9
3728,3728,Komisariat 3729,"ulica Sucharskiego 48/13
94-740 Jelenia Góra",9
3729,3729,Komisariat 3730,"ulica Kalinowa 59/95
14-057 Jastrzębie-Zdrój",11
3730,3730,Komisariat 3731,"aleja Warszawska 34
95-251 Żywiec",11
3731,3731,Komisariat 3732,"aleja Konarskiego 33
16-217 Biłgoraj",14
3732,3732,Komisariat 3733,"plac Bydgoska 914
97-946 Rybnik",8
3733,3733,Komisariat 3734,"al. Narcyzowa 53/56
01-664 Siemianowice Śląskie",11
3734,3734,Komisariat 3735,"aleja Młyńska 73/02
26-229 Nowy Targ",10
3735,3735,Komisariat 3736,"pl. Borowa 12/09
38-414 Otwock",8
3736,3736,Komisariat 3737,"al. Maczka 322
84-808 Grudziądz",9
3737,3737,Komisariat 3738,"al. Piastowska 87/56
67-204 Tarnów",5
3738,3738,Komisariat 3739,"pl. Perłowa 77/15
40-376 Zielona Góra",11
3739,3739,Komisariat 3740,"al. Grzybowa 086
74-789 Zgorzelec",14
3740,3740,Komisariat 3741,"aleja Owocowa 63/61
65-412 Mława",12
3741,3741,Komisariat 3742,"ulica Morcinka 792
27-985 Środa Wielkopolska",19
3742,3742,Komisariat 3743,"plac Wspólna 991
67-243 Warszawa",12
3743,3743,Komisariat 3744,"ulica Krasińskiego 59/73
53-720 Olsztyn",14
3744,3744,Komisariat 3745,"aleja Wojciecha 199
89-523 Łódź",12
3745,3745,Komisariat 3746,"al. Bukowa 21/11
06-386 Kołobrzeg",6
3746,3746,Komisariat 3747,"al. Sienkiewicza 92
68-407 Czerwionka-Leszczyny",12
3747,3747,Komisariat 3748,"al. Turystyczna 045
40-946 Ostróda",3
3748,3748,Komisariat 3749,"pl. Staffa 78
80-631 Gliwice",10
3749,3749,Komisariat 3750,"ul. Srebrna 40
35-295 Starachowice",8
3750,3750,Komisariat 3751,"plac Kusocińskiego 366
59-306 Łaziska Górne",11
3751,3751,Komisariat 3752,"ulica Jarzębinowa 56/69
49-556 Zabrze",11
3752,3752,Komisariat 3753,"plac Ciasna 12
75-759 Ostrołęka",16
3753,3753,Komisariat 3754,"pl. Sybiraków 89/44
96-402 Opole",10
3754,3754,Komisariat 3755,"al. Jałowcowa 67/49
57-743 Siedlce",8
3755,3755,Komisariat 3756,"ul. Makuszyńskiego 443
91-385 Nowy Dwór Mazowiecki",8
3756,3756,Komisariat 3757,"al. Kołłątaja 29
33-249 Pruszków",14
3757,3757,Komisariat 3758,"ulica Solidarnosci 758
63-081 Pruszków",13
3758,3758,Komisariat 3759,"ulica Sportowa 89/42
48-391 Knurów",5
3759,3759,Komisariat 3760,"plac Robotnicza 67
91-154 Koło",11
3760,3760,Komisariat 3761,"pl. Kościelna 478
84-258 Stargard Szczeciński",7
3761,3761,Komisariat 3762,"ulica Łąkowa 362
95-924 Kwidzyn",13
3762,3762,Komisariat 3763,"aleja Promienna 38/03
17-233 Giżycko",5
3763,3763,Komisariat 3764,"pl. Górna 90/93
58-253 Kołobrzeg",17
3764,3764,Komisariat 3765,"pl. Jodłowa 65/95
26-481 Kluczbork",8
3765,3765,Komisariat 3766,"pl. Nałkowskiej 720
98-870 Świętochłowice",13
3766,3766,Komisariat 3767,"ul. Mała 35/13
83-264 Zawiercie",12
3767,3767,Komisariat 3768,"al. Wyspiańskiego 921
25-632 Płońsk",10
3768,3768,Komisariat 3769,"plac Działkowa 71
51-782 Nowa Ruda",15
3769,3769,Komisariat 3770,"ulica Kazimierza Wielkiego 649
50-233 Pruszcz Gdański",13
3770,3770,Komisariat 3771,"plac Kościuszki 074
88-398 Sopot",9
3771,3771,Komisariat 3772,"al. Jana Pawła II 976
77-183 Grudziądz",11
3772,3772,Komisariat 3773,"ulica Dobra 236
07-793 Wyszków",12
3773,3773,Komisariat 3774,"al. Agrestowa 60/46
06-973 Płońsk",14
3774,3774,Komisariat 3775,"aleja Bałtycka 09/56
15-129 Warszawa",12
3775,3775,Komisariat 3776,"al. Młynarska 024
92-425 Sopot",6
3776,3776,Komisariat 3777,"pl. Pomorska 006
64-335 Głogów",10
3777,3777,Komisariat 3778,"pl. Majowa 924
46-679 Skawina",11
3778,3778,Komisariat 3779,"ul. Ceglana 85
16-288 Brzeg",3
3779,3779,Komisariat 3780,"ul. Turystyczna 94/26
93-465 Otwock",12
3780,3780,Komisariat 3781,"pl. Kaliska 34/35
62-172 Czeladź",15
3781,3781,Komisariat 3782,"aleja Wilcza 247
87-811 Skierniewice",6
3782,3782,Komisariat 3783,"al. Gałczynskiego 05/67
34-773 Ostrołęka",11
3783,3783,Komisariat 3784,"ulica Pocztowa 61/94
55-355 Zamość",6
3784,3784,Komisariat 3785,"ul. Wiatraczna 38
95-188 Bytom",11
3785,3785,Komisariat 3786,"ul. Lwowska 99
27-445 Tarnowskie Góry",6
3786,3786,Komisariat 3787,"plac Wspólna 29/75
12-753 Jastrzębie-Zdrój",6
3787,3787,Komisariat 3788,"ul. Zacisze 026
65-964 Piła",13
3788,3788,Komisariat 3789,"plac Daleka 60/80
88-561 Polkowice",11
3789,3789,Komisariat 3790,"plac Konwaliowa 68
27-201 Pszczyna",6
3790,3790,Komisariat 3791,"pl. Powstańców 261
77-220 Dzierżoniów",17
3791,3791,Komisariat 3792,"pl. Parkowa 34/30
95-677 Jasło",9
3792,3792,Komisariat 3793,"pl. Zdrojowa 53/51
76-794 Zgorzelec",9
3793,3793,Komisariat 3794,"pl. Jastrzębia 57/70
90-098 Czechowice-Dziedzice",8
3794,3794,Komisariat 3795,"al. Głowackiego 547
51-949 Świętochłowice",10
3795,3795,Komisariat 3796,"al. Daszyńskiego 170
32-835 Biała Podlaska",10
3796,3796,Komisariat 3797,"al. Szmaragdowa 74
96-178 Nowa Sól",10
3797,3797,Komisariat 3798,"aleja Zwycięstwa 96/14
07-655 Łuków",5
3798,3798,Komisariat 3799,"ulica Browarna 239
81-758 Oświęcim",12
3799,3799,Komisariat 3800,"plac Waryńskiego 11
43-293 Słupsk",10
3800,3800,Komisariat 3801,"ul. Wyspiańskiego 033
66-979 Bolesławiec",3
3801,3801,Komisariat 3802,"al. Sadowa 511
09-043 Zakopane",9
3802,3802,Komisariat 3803,"ulica Zwycięstwa 29
92-224 Białystok",23
3803,3803,Komisariat 3804,"plac Swierkowa 98
78-742 Gdynia",9
3804,3804,Komisariat 3805,"plac Łanowa 98/78
40-765 Police",9
3805,3805,Komisariat 3806,"plac Cisowa 39
24-889 Zgorzelec",6
3806,3806,Komisariat 3807,"ul. Wiatraczna 78/64
80-340 Krosno",11
3807,3807,Komisariat 3808,"al. Narcyzowa 619
87-200 Marki",7
3808,3808,Komisariat 3809,"ulica Jaworowa 742
46-607 Lublin",7
3809,3809,Komisariat 3810,"ulica Nałkowskiej 91
14-883 Olsztyn",10
3810,3810,Komisariat 3811,"pl. Wczasowa 02/26
14-803 Tychy",12
3811,3811,Komisariat 3812,"plac Wyzwolenia 07/02
72-531 Ostrołęka",17
3812,3812,Komisariat 3813,"ulica Torowa 671
59-156 Słupsk",6
3813,3813,Komisariat 3814,"al. Topolowa 830
96-983 Bielawa",16
3814,3814,Komisariat 3815,"al. Składowa 39
30-874 Głogów",12
3815,3815,Komisariat 3816,"al. Fredry 91/12
04-788 Mława",15
3816,3816,Komisariat 3817,"plac Glówna 17/57
32-102 Bochnia",9
3817,3817,Komisariat 3818,"plac Armii Krajowej 44
05-218 Toruń",14
3818,3818,Komisariat 3819,"ulica Lipowa 89
25-185 Czechowice-Dziedzice",12
3819,3819,Komisariat 3820,"ul. Wyszyńskiego 97/28
19-462 Jaworzno",12
3820,3820,Komisariat 3821,"pl. Przemysłowa 08/46
35-517 Dębica",8
3821,3821,Komisariat 3822,"pl. Poprzeczna 451
84-097 Ełk",8
3822,3822,Komisariat 3823,"aleja Fiołkowa 160
71-053 Ostrołęka",11
3823,3823,Komisariat 3824,"ul. Kamienna 428
25-486 Cieszyn",15
3824,3824,Komisariat 3825,"ul. Spacerowa 156
53-010 Zawiercie",10
3825,3825,Komisariat 3826,"pl. Fredry 52/76
71-302 Otwock",7
3826,3826,Komisariat 3827,"plac Sosnowa 384
16-829 Bełchatów",9
3827,3827,Komisariat 3828,"al. Poziomkowa 90/45
32-115 Szczytno",11
3828,3828,Komisariat 3829,"plac Zbożowa 30/29
99-814 Gorzów Wielkopolski",7
3829,3829,Komisariat 3830,"al. Rolnicza 845
57-288 Oleśnica",5
3830,3830,Komisariat 3831,"ul. Rzemieślnicza 22/45
06-992 Płock",11
3831,3831,Komisariat 3832,"aleja Rycerska 69/03
09-360 Zakopane",11
3832,3832,Komisariat 3833,"ulica Szkolna 39/37
04-663 Przemyśl",12
3833,3833,Komisariat 3834,"plac Sowia 81/61
28-120 Biała Podlaska",13
3834,3834,Komisariat 3835,"aleja Zielona 04
93-142 Toruń",8
3835,3835,Komisariat 3836,"plac Starowiejska 55
54-306 Żary",7
3836,3836,Komisariat 3837,"ulica Modrzewiowa 182
82-729 Kościan",13
3837,3837,Komisariat 3838,"al. Widok 91
01-495 Piekary Śląskie",7
3838,3838,Komisariat 3839,"pl. Myśliwska 43/03
26-353 Głogów",9
3839,3839,Komisariat 3840,"aleja Traugutta 03/63
57-066 Grudziądz",20
3840,3840,Komisariat 3841,"plac Nałkowskiej 22/32
97-954 Łuków",5
3841,3841,Komisariat 3842,"ul. Tulipanowa 16
90-348 Tychy",11
3842,3842,Komisariat 3843,"ulica Spokojna 52
79-267 Głogów",19
3843,3843,Komisariat 3844,"pl. Wczasowa 24/95
70-112 Lubartów",8
3844,3844,Komisariat 3845,"al. Skrajna 19/95
11-277 Nysa",6
3845,3845,Komisariat 3846,"plac Młynarska 74/46
08-830 Zambrów",14
3846,3846,Komisariat 3847,"aleja Wierzbowa 37/49
96-611 Wołomin",4
3847,3847,Komisariat 3848,"ul. Północna 83
06-623 Jarosław",7
3848,3848,Komisariat 3849,"al. Jagodowa 82/43
50-032 Bartoszyce",15
3849,3849,Komisariat 3850,"aleja Zaciszna 63/26
92-753 Dzierżoniów",14
3850,3850,Komisariat 3851,"aleja Jaworowa 56/25
18-240 Zambrów",15
3851,3851,Komisariat 3852,"plac Szymanowskiego 00/16
45-505 Mikołów",6
3852,3852,Komisariat 3853,"al. Ciasna 796
62-983 Marki",6
3853,3853,Komisariat 3854,"al. Szkolna 194
44-451 Siemianowice Śląskie",14
3854,3854,Komisariat 3855,"ulica Wieniawskiego 41
25-559 Dzierżoniów",11
3855,3855,Komisariat 3856,"al. Cegielniana 672
03-287 Konin",10
3856,3856,Komisariat 3857,"al. Tysiąclecia 632
83-038 Będzin",16
3857,3857,Komisariat 3858,"ulica Młyńska 53
41-762 Stargard Szczeciński",7
3858,3858,Komisariat 3859,"ul. Władysława Jagiełły 77
31-465 Łaziska Górne",13
3859,3859,Komisariat 3860,"aleja Stroma 37
74-616 Mława",13
3860,3860,Komisariat 3861,"aleja Kowalska 31
16-958 Wołomin",8
3861,3861,Komisariat 3862,"plac Perłowa 46/84
47-598 Mińsk Mazowiecki",8
3862,3862,Komisariat 3863,"al. Poznańska 69
97-996 Stargard Szczeciński",9
3863,3863,Komisariat 3864,"ul. Prusa 314
02-721 Szczecin",6
3864,3864,Komisariat 3865,"ulica Maczka 06/01
82-323 Poznań",13
3865,3865,Komisariat 3866,"plac Skłodowskiej-Curie 91
08-766 Zabrze",7
3866,3866,Komisariat 3867,"ul. Jabłoniowa 568
01-936 Bielsk Podlaski",8
3867,3867,Komisariat 3868,"ul. Jarzębinowa 055
20-787 Czerwionka-Leszczyny",5
3868,3868,Komisariat 3869,"plac Sarnia 09
05-164 Łowicz",6
3869,3869,Komisariat 3870,"ul. Bociania 15/99
97-913 Nowy Dwór Mazowiecki",14
3870,3870,Komisariat 3871,"pl. Pałacowa 804
93-033 Włocławek",14
3871,3871,Komisariat 3872,"ulica Narcyzowa 57/30
24-136 Nowy Targ",10
3872,3872,Komisariat 3873,"aleja Częstochowska 953
28-891 Białystok",8
3873,3873,Komisariat 3874,"aleja Magnoliowa 11
14-752 Piastów",11
3874,3874,Komisariat 3875,"ulica Jodłowa 61
43-333 Turek",11
3875,3875,Komisariat 3876,"pl. Orzechowa 684
10-254 Stalowa Wola",10
3876,3876,Komisariat 3877,"aleja Żwirki i Wigury 28
66-721 Radomsko",10
3877,3877,Komisariat 3878,"al. Młyńska 235
03-988 Radom",8
3878,3878,Komisariat 3879,"ulica Piekarska 53
53-113 Piekary Śląskie",11
3879,3879,Komisariat 3880,"aleja Bydgoska 44/15
53-569 Wyszków",11
3880,3880,Komisariat 3881,"ul. Towarowa 258
37-666 Bartoszyce",11
3881,3881,Komisariat 3882,"ulica Krzywa 833
64-110 Tomaszów Mazowiecki",12
3882,3882,Komisariat 3883,"plac Rycerska 97/81
83-624 Tomaszów Mazowiecki",8
3883,3883,Komisariat 3884,"plac Promienna 80/51
21-140 Police",9
3884,3884,Komisariat 3885,"ulica Hallera 720
54-004 Warszawa",16
3885,3885,Komisariat 3886,"al. Wyszyńskiego 133
48-165 Skarżysko-Kamienna",10
3886,3886,Komisariat 3887,"al. Kopernika 32
42-439 Mysłowice",6
3887,3887,Komisariat 3888,"ulica Cedrowa 56/55
78-135 Ostróda",9
3888,3888,Komisariat 3889,"aleja Miła 11/28
09-020 Zielona Góra",4
3889,3889,Komisariat 3890,"ul. Odrzańska 18/88
90-380 Łuków",7
3890,3890,Komisariat 3891,"plac Wspólna 685
43-749 Iława",13
3891,3891,Komisariat 3892,"al. Rynek 88/34
01-961 Jelenia Góra",8
3892,3892,Komisariat 3893,"pl. Piastowska 30
25-347 Reda",15
3893,3893,Komisariat 3894,"al. Pocztowa 29
40-856 Pszczyna",16
3894,3894,Komisariat 3895,"pl. Łączna 524
86-899 Ostróda",15
3895,3895,Komisariat 3896,"aleja Tęczowa 32
73-777 Olsztyn",7
3896,3896,Komisariat 3897,"ul. Podwale 622
10-410 Zabrze",6
3897,3897,Komisariat 3898,"plac Cmentarna 75/36
78-604 Mława",10
3898,3898,Komisariat 3899,"ulica Miodowa 77/03
45-549 Katowice",14
3899,3899,Komisariat 3900,"al. Pogodna 30
49-926 Kołobrzeg",9
3900,3900,Komisariat 3901,"ul. Chabrowa 82
88-215 Jasło",11
3901,3901,Komisariat 3902,"al. Wrzosowa 442
16-620 Oświęcim",9
3902,3902,Komisariat 3903,"aleja Tulipanowa 93
17-946 Zamość",12
3903,3903,Komisariat 3904,"aleja Norwida 677
55-892 Cieszyn",9
3904,3904,Komisariat 3905,"plac Brzechwy 304
74-573 Konin",7
3905,3905,Komisariat 3906,"ulica Ptasia 742
62-007 Mielec",13
3906,3906,Komisariat 3907,"aleja Krakowska 25
95-897 Ruda Śląska",4
3907,3907,Komisariat 3908,"ul. Grabowa 839
97-263 Przemyśl",17
3908,3908,Komisariat 3909,"al. Ludowa 249
81-187 Gdańsk",10
3909,3909,Komisariat 3910,"ulica Handlowa 173
42-012 Płock",13
3910,3910,Komisariat 3911,"ul. Łabędzia 23
53-250 Dzierżoniów",7
3911,3911,Komisariat 3912,"al. Rolna 54/29
11-936 Nowy Sącz",6
3912,3912,Komisariat 3913,"aleja Rycerska 06/99
38-365 Pruszków",11
3913,3913,Komisariat 3914,"aleja Cyprysowa 556
49-360 Lubin",3
3914,3914,Komisariat 3915,"pl. Zakątek 11/93
70-508 Racibórz",8
3915,3915,Komisariat 3916,"pl. Chopina 601
71-515 Będzin",9
3916,3916,Komisariat 3917,"plac Okrzei 77
21-904 Ruda Śląska",11
3917,3917,Komisariat 3918,"pl. Boczna 63/54
65-574 Skierniewice",16
3918,3918,Komisariat 3919,"aleja Pałacowa 37/69
77-210 Rybnik",10
3919,3919,Komisariat 3920,"al. Narcyzowa 437
35-718 Ostrów Wielkopolski",11
3920,3920,Komisariat 3921,"pl. Ceglana 18/85
94-220 Wieluń",9
3921,3921,Komisariat 3922,"ul. Kossaka 98
67-013 Kluczbork",8
3922,3922,Komisariat 3923,"pl. Handlowa 31
01-774 Bochnia",15
3923,3923,Komisariat 3924,"ulica Jasna 13/50
87-763 Gorzów Wielkopolski",12
3924,3924,Komisariat 3925,"aleja Osiedlowa 88
95-595 Żary",11
3925,3925,Komisariat 3926,"pl. Malinowa 92/12
81-884 Bochnia",9
3926,3926,Komisariat 3927,"ulica Wysoka 26
28-362 Piastów",15
3927,3927,Komisariat 3928,"pl. Narcyzowa 420
93-051 Bochnia",10
3928,3928,Komisariat 3929,"al. Wschodnia 25
22-249 Brodnica",6
3929,3929,Komisariat 3930,"ulica Dojazdowa 278
91-535 Piekary Śląskie",13
3930,3930,Komisariat 3931,"ul. Kaszubska 11
79-383 Szczecin",9
3931,3931,Komisariat 3932,"ul. Zbożowa 26
66-242 Mysłowice",7
3932,3932,Komisariat 3933,"aleja Długa 791
47-022 Śrem",16
3933,3933,Komisariat 3934,"plac Łabędzia 78/59
89-926 Koszalin",7
3934,3934,Komisariat 3935,"ulica Wodna 30
62-562 Słupsk",16
3935,3935,Komisariat 3936,"al. Kruczkowskiego 53/09
43-687 Lębork",11
3936,3936,Komisariat 3937,"ulica Kasprowicza 86/98
49-362 Warszawa",12
3937,3937,Komisariat 3938,"aleja Fabryczna 67
14-019 Racibórz",12
3938,3938,Komisariat 3939,"pl. Jesionowa 53
36-629 Radomsko",10
3939,3939,Komisariat 3940,"ul. Łączna 40/68
45-997 Koło",10
3940,3940,Komisariat 3941,"ul. Spółdzielcza 85/15
44-146 Cieszyn",6
3941,3941,Komisariat 3942,"plac Wspólna 38
20-299 Skawina",15
3942,3942,Komisariat 3943,"al. Bydgoska 893
44-456 Lubin",11
3943,3943,Komisariat 3944,"plac Szkolna 92
31-527 Grodzisk Mazowiecki",13
3944,3944,Komisariat 3945,"ulica Kościuszki 99
86-483 Świebodzice",11
3945,3945,Komisariat 3946,"al. Cedrowa 438
57-314 Lubliniec",16
3946,3946,Komisariat 3947,"ulica Turystyczna 773
47-858 Mielec",9
3947,3947,Komisariat 3948,"pl. Mała 457
50-717 Piekary Śląskie",9
3948,3948,Komisariat 3949,"ul. Bolesława Chrobrego 82/33
33-257 Legionowo",8
3949,3949,Komisariat 3950,"plac Turystyczna 86/17
07-618 Kraśnik",4
3950,3950,Komisariat 3951,"al. Tysiąclecia 107
12-324 Bartoszyce",14
3951,3951,Komisariat 3952,"pl. Lazurowa 929
42-728 Ostrów Mazowiecka",9
3952,3952,Komisariat 3953,"aleja Bankowa 082
13-508 Żary",11
3953,3953,Komisariat 3954,"pl. Szafirowa 870
08-863 Pabianice",16
3954,3954,Komisariat 3955,"aleja Słowicza 73
57-934 Wołomin",9
3955,3955,Komisariat 3956,"aleja Sienkiewicza 38/95
97-325 Olsztyn",11
3956,3956,Komisariat 3957,"plac Jastrzębia 34
44-274 Chojnice",13
3957,3957,Komisariat 3958,"ulica Starowiejska 507
33-214 Czerwionka-Leszczyny",11
3958,3958,Komisariat 3959,"ulica Gajowa 26/67
53-210 Bolesławiec",12
3959,3959,Komisariat 3960,"pl. Prosta 24
40-748 Gliwice",6
3960,3960,Komisariat 3961,"pl. Powstańców Śląskich 45
53-887 Łomża",9
3961,3961,Komisariat 3962,"pl. Boczna 60/90
12-701 Koszalin",9
3962,3962,Komisariat 3963,"al. Kalinowa 94/79
49-378 Toruń",16
3963,3963,Komisariat 3964,"pl. Stawowa 41/64
43-338 Legionowo",10
3964,3964,Komisariat 3965,"al. Rzeczna 82/53
08-765 Łaziska Górne",12
3965,3965,Komisariat 3966,"ul. Malczewskiego 24/40
18-220 Kościan",11
3966,3966,Komisariat 3967,"plac Szkolna 84/82
88-297 Nowy Targ",11
3967,3967,Komisariat 3968,"plac Dobra 901
19-980 Tczew",6
3968,3968,Komisariat 3969,"plac Szewska 281
08-421 Ostrów Wielkopolski",13
3969,3969,Komisariat 3970,"plac Błękitna 58
57-586 Mielec",7
3970,3970,Komisariat 3971,"ul. Szpitalna 07
75-724 Tarnobrzeg",7
3971,3971,Komisariat 3972,"plac Kraszewskiego 43/37
13-766 Zgierz",8
3972,3972,Komisariat 3973,"ulica Jodłowa 847
81-023 Słupsk",8
3973,3973,Komisariat 3974,"ulica Słoneczna 92
89-287 Ostrowiec Świętokrzyski",9
3974,3974,Komisariat 3975,"ulica Kamienna 52/92
71-412 Lębork",14
3975,3975,Komisariat 3976,"ul. Plater 640
60-996 Żywiec",10
3976,3976,Komisariat 3977,"al. Letnia 30
73-501 Nysa",10
3977,3977,Komisariat 3978,"ul. Myśliwska 236
71-799 Wieluń",10
3978,3978,Komisariat 3979,"plac Browarna 317
59-991 Dzierżoniów",5
3979,3979,Komisariat 3980,"pl. Poznańska 53/44
11-241 Czerwionka-Leszczyny",9
3980,3980,Komisariat 3981,"pl. Wesoła 44
54-466 Kwidzyn",8
3981,3981,Komisariat 3982,"plac Toruńska 82/12
86-125 Żywiec",7
3982,3982,Komisariat 3983,"plac Grabowa 71
50-207 Bełchatów",12
3983,3983,Komisariat 3984,"aleja Torowa 81
12-156 Bielawa",15
3984,3984,Komisariat 3985,"plac Grzybowa 90
20-504 Sopot",15
3985,3985,Komisariat 3986,"plac Cisowa 77/51
79-092 Dębica",7
3986,3986,Komisariat 3987,"pl. Szmaragdowa 70
30-763 Bolesławiec",17
3987,3987,Komisariat 3988,"al. Lwowska 691
27-100 Czechowice-Dziedzice",12
3988,3988,Komisariat 3989,"ul. Kaliska 67/74
83-186 Jarosław",10
3989,3989,Komisariat 3990,"ul. Dąbrowskiej 088
24-204 Mława",9
3990,3990,Komisariat 3991,"al. Morska 71
77-403 Tarnobrzeg",10
3991,3991,Komisariat 3992,"pl. Nadbrzeżna 49/84
19-839 Pruszcz Gdański",7
3992,3992,Komisariat 3993,"aleja Szeroka 03
42-106 Zabrze",12
3993,3993,Komisariat 3994,"plac Kusocińskiego 117
25-679 Wieluń",6
3994,3994,Komisariat 3995,"ulica Kamienna 90/14
35-277 Kutno",7
3995,3995,Komisariat 3996,"pl. Strumykowa 66
14-120 Kędzierzyn-Koźle",9
3996,3996,Komisariat 3997,"ulica Brzechwy 59/23
98-612 Lubin",14
3997,3997,Komisariat 3998,"ulica Lotnicza 44/39
37-778 Kościerzyna",7
3998,3998,Komisariat 3999,"aleja Szarych Szeregów 321
67-784 Tarnowskie Góry",9
3999,3999,Komisariat 4000,"ulica Krótka 66
92-845 Bartoszyce",4
4000,4000,Komisariat 4001,"pl. Wiatraczna 976
85-332 Pszczyna",8
4001,4001,Komisariat 4002,"plac Krasińskiego 79/86
25-759 Ełk",11
4002,4002,Komisariat 4003,"ul. Wałowa 44
14-480 Ostrów Mazowiecka",8
4003,4003,Komisariat 4004,"ulica Browarna 53
81-138 Toruń",12
4004,4004,Komisariat 4005,"pl. Konwaliowa 33
23-091 Polkowice",15
4005,4005,Komisariat 4006,"plac Rózana 44
95-043 Kętrzyn",10
4006,4006,Komisariat 4007,"aleja Reja 66/25
96-200 Wałbrzych",8
4007,4007,Komisariat 4008,"al. Jaworowa 53
73-360 Starogard Gdański",6
4008,4008,Komisariat 4009,"al. Czarnieckiego 80
79-542 Głogów",7
4009,4009,Komisariat 4010,"aleja Narutowicza 49
29-585 Bolesławiec",11
4010,4010,Komisariat 4011,"ulica Maja 27
44-565 Ostróda",10
4011,4011,Komisariat 4012,"plac Głowackiego 62/83
90-206 Nowy Sącz",8
4012,4012,Komisariat 4013,"ulica Turystyczna 961
12-916 Legnica",12
4013,4013,Komisariat 4014,"ulica Kołłątaja 93/78
90-632 Brzeg",7
4014,4014,Komisariat 4015,"plac Miła 04
61-178 Dąbrowa Górnicza",13
4015,4015,Komisariat 4016,"aleja Krzywa 436
93-943 Sieradz",10
4016,4016,Komisariat 4017,"ulica Miłosza 155
61-568 Rybnik",7
4017,4017,Komisariat 4018,"al. Rycerska 82/98
15-313 Płońsk",8
4018,4018,Komisariat 4019,"ul. Tęczowa 82
79-509 Żywiec",5
4019,4019,Komisariat 4020,"ul. Fiołkowa 69
50-559 Oława",6
4020,4020,Komisariat 4021,"ul. Morcinka 60/11
26-682 Kwidzyn",9
4021,4021,Komisariat 4022,"ul. Księżycowa 98
03-855 Toruń",12
4022,4022,Komisariat 4023,"ulica Cmentarna 322
89-858 Nowy Dwór Mazowiecki",10
4023,4023,Komisariat 4024,"aleja Bema 818
56-798 Żary",7
4024,4024,Komisariat 4025,"ulica Górnicza 42
38-568 Iława",5
4025,4025,Komisariat 4026,"ul. Kościelna 87/00
61-739 Piotrków Trybunalski",14
4026,4026,Komisariat 4027,"al. Stolarska 97
58-433 Kutno",13
4027,4027,Komisariat 4028,"ulica Bursztynowa 619
52-553 Tychy",8
4028,4028,Komisariat 4029,"ulica Tysiąclecia 756
58-244 Białystok",9
4029,4029,Komisariat 4030,"al. Swierkowa 85
09-499 Brzeg",9
4030,4030,Komisariat 4031,"plac Malinowa 03
07-494 Głogów",11
4031,4031,Komisariat 4032,"plac Turkusowa 681
92-878 Legionowo",16
4032,4032,Komisariat 4033,"aleja Łanowa 655
82-055 Środa Wielkopolska",12
4033,4033,Komisariat 4034,"ul. Jana III Sobieskiego 20/09
36-810 Skarżysko-Kamienna",15
4034,4034,Komisariat 4035,"ulica Ściegiennego 981
25-869 Suwałki",8
4035,4035,Komisariat 4036,"plac Nowa 17/45
32-928 Cieszyn",10
4036,4036,Komisariat 4037,"aleja Szmaragdowa 361
24-751 Bartoszyce",13
4037,4037,Komisariat 4038,"plac Graniczna 949
78-631 Lubartów",13
4038,4038,Komisariat 4039,"ul. Szymanowskiego 84
70-431 Wałbrzych",17
4039,4039,Komisariat 4040,"ul. Harcerska 397
38-315 Siedlce",8
4040,4040,Komisariat 4041,"ulica Lotnicza 45
20-944 Piekary Śląskie",5
4041,4041,Komisariat 4042,"plac Pałacowa 187
29-112 Oświęcim",3
4042,4042,Komisariat 4043,"aleja Irysowa 27/99
59-682 Skawina",9
4043,4043,Komisariat 4044,"aleja Nowa 88
50-116 Pszczyna",10
