ID,Nazwa,Numer_seryjny,Rodzaj
28253,Terminal Bluebird,27ER17FD2RX16GWT5,srodki_lacznosci
28254,Opel Crossland X,SEDL94M40YDGDW5S5,pojazd
28255,Tonfa,FM6YZLU57C397X97E,bron
28256,BMW serii 3,PYA3EV2B2UPBC9MTW,pojazd
28257,Toyota Corolla,KVPS4C5X53V9ZKRY8,pojazd
28258,Hyundai Tucson,6LRVG3W16V2M616WW,pojazd
28259,Sako TRG-21,XGRF5BGR8D45A5SSG,bron
28260,Radiostacja nasobna,L8Y20YSN15FKJBDZS,srodki_lacznosci
28261,Toyota Corolla,TBT5RVVA0EVKEW8T0,pojazd
28262,Urzadzenie do detekcji narkotykow AlereTM DDS 2,M0M9YG4F9V17VL8PH,inne
28263,Alkomat AlcoQuant 6020,YPF2JG383NH0G2UX4,inne
28264,Volkswagen Transporter,HARZ0MR82KSG2FV1X,pojazd
28265,Volkswagen Crafter,B47WP1XC8V42AP92C,pojazd
28266,Toyota Corolla,4W33R1JE8816WUJB9,pojazd
28267,Terminal Bluebird,N6P6NVDM4ERPGM6CW,srodki_lacznosci
28268,Terminal Bluebird,8AKXVAWG06M0D6S24,srodki_lacznosci
28269,Beretta APX,FXMRSUBE7MZR4ADCK,bron
28270,H&K MP5A3,TJB6UHJR83HYCP61Y,bron
28271,Volkswagen Transporter,8GD0L7YZXH91CRD36,pojazd
28272,Terminal Bluebird,UWS70RLK9WNAFDWGZ,srodki_lacznosci
28273,Alkomat AlcoQuant 6020,R7MPKZHBXN2432JBT,inne
28274,Alkomat AlcoQuant 6020,JPZ00MU50895R2LM7,inne
28275,Kia Ceed III,1R0BTLFM10GH4006F,pojazd
28276,Hyundai Tucson,X4PHH9FB0W51L0741,pojazd
28277,Tonfa,K7E8FAJAXL7KACRXA,bron
28278,Sako TRG-21,GRKL3Z4D5WT87KVJG,bron
28279,Terminal Bluebird,CND0XEBD7ZB857EXR,srodki_lacznosci
28280,Glock 19,N1XGFHWL318SPH93S,bron
28281,Radiostacja nasobna,KNDSBDWR401TBTVY8,srodki_lacznosci
28282,Terminal Bluebird,LPDHNLV49L2CHV5SS,srodki_lacznosci
28283,Skoda Superb,WXVKJ5ND5W3WYSRL8,pojazd
28284,Terminal Bluebird,CB0DP1495ZLS4N0R4,srodki_lacznosci
28285,Terminal Bluebird,MET27CGH315478BC4,srodki_lacznosci
28286,Radiostacja nasobna,Y73S3CCJ5R8CM9YCJ,srodki_lacznosci
28287,Latarka taktyczna,Y0A6MHJJ8J95KF4YE,inne
28288,Opel Crossland X,UUNNLKT19ZAGJF1YV,pojazd
28289,BMW serii 3,1ZJBV2DE4NDB4HDG2,pojazd
28290,Beretta APX,H9ETBRJZ53V3J812J,bron
28291,Radiostacja nasobna,PS2YHU1M6LM76R7TF,srodki_lacznosci
28292,Kia Ceed III,R549RV15X8DEGH7E3,pojazd
28293,Volkswagen Transporter,WVCPUY8T06GEN5XFY,pojazd
28294,Walther P99,V4V6G8513SD7JPPUD,bron
28295,Beretta APX,YZRSP1GX2TN4MHLN8,bron
28296,BMW serii 3,LX5EAG8E4WKW2NXLT,pojazd
28297,Kajdanki,0FPFTCJW3S63FBGE2,inne
28298,Latarka taktyczna,LBU2U4636U7TU3RMH,inne
28299,H&K G36,1E3UMR2D4851TUGNN,bron
28300,Glock 17,1B286N1098K6CBFRK,bron
28301,Apteczka taktyczna,8HCT3Y786VG0U77MZ,inne
28302,Kamizelka kuloodporna,VHAD43CL1N1RKBEWH,inne
28303,Radiostacja nasobna,SBEAEDSV552242HX0,srodki_lacznosci
28304,Terminal Bluebird,NRSC8XLZ8UJHW61SS,srodki_lacznosci
28305,Kia Ceed III,H9405G7N6TAHAE404,pojazd
28306,Alkomat AlcoQuant 6020,USU39VLD2B3HRHNL3,inne
28307,Glauberyt PM-98,WD1YW4Z9617PZ209U,bron
28308,Terminal Bluebird,HJSRW92H0XGUKZTYP,srodki_lacznosci
28309,Glock 26,AXVGJX6A41AE2ED2V,bron
28310,Latarka taktyczna,U2UMDA2C4SCF9CVV7,inne
28311,Sako TRG-21,WFH1J91D2VAJWR1L3,bron
28312,HK UMP,DWCBC6JW1XKBW17KJ,bron
28313,Walther P99,G3D869KG39T0E287W,bron
28314,Glock 19,MD4WCT5U8ERZZFEYV,bron
28315,Apteczka taktyczna,TSK5MN3EXLXY94T52,inne
28316,Toyota Corolla,8LVWHF2X1V8FH98HB,pojazd
28317,Apteczka taktyczna,30A8DU516A68GLFAE,inne
28318,Volkswagen Crafter,9RTMLXT59EP8PRM8A,pojazd
28319,Alkomat AlcoQuant 6020,NHAABN540EKGXSM8P,inne
28320,Glock 26,8V8PWAYY4P9KBB1RG,bron
28321,Beretta APX,NC6YS2WXXRNSAPY5H,bron
28322,H&K MP5A3,NGZKHG8A7VFL54EPN,bron
28323,Sako TRG-21,PNK8F78S0T2RU3S0U,bron
28324,Urzadzenie do detekcji narkotykow AlereTM DDS 2,BE30MRYA8NLUEAZZH,inne
28325,Radiostacja nasobna,5K571P635SVZ33MM0,srodki_lacznosci
28326,Hyundai Tucson,AR13W3L74SR7SY7ZM,pojazd
28327,Terminal Bluebird,JEA44MZS355T1X2T6,srodki_lacznosci
28328,Latarka taktyczna,7SF0CB076TBLUZFD3,inne
28329,Glock 26,35YS69F73V9DD4SAS,bron
28330,Latarka taktyczna,3FXDF7J2771YA22WT,inne
28331,Apteczka taktyczna,1LGMZ6GW25SJ0RB0X,inne
28332,Terminal Bluebird,XUFXYGXC60LWUJYK3,srodki_lacznosci
28333,Apteczka taktyczna,6CT6ABYVXJZF7UUC7,inne
28334,Terminal Bluebird,03S484L46B04PA3AU,srodki_lacznosci
28335,H&K MP5A3,G2RAMHPR08L7HMB8N,bron
28336,Radiostacja nasobna,LGMJDRMV9D7D4NS5V,srodki_lacznosci
28337,Kajdanki,RD6FSC3Z1CSBFWWGH,inne
28338,Kia Ceed III,LNF0U81E9FAMXNL4K,pojazd
28339,Radiostacja nasobna,FJVGYAJ95RRSFMB5R,srodki_lacznosci
28340,Volkswagen Transporter,17VU7U534F9G5LM3W,pojazd
28341,Terminal Bluebird,L6UP6U3A80L118L4H,srodki_lacznosci
28342,Urzadzenie do detekcji narkotykow AlereTM DDS 2,XVZF54KVX822H1GH2,inne
28343,Hyundai Tucson,4RFMLBKW4WJBLLG8C,pojazd
28344,Hyundai Tucson,MCE8121B0FUNVN2GX,pojazd
28345,Volkswagen Crafter,F30AHVVF8KZ5LX8KU,pojazd
28346,HK UMP,TRPXBGP3198N7NP0C,bron
28347,Kia Ceed III,J3HM3X5R2WCAZHNGG,pojazd
28348,Terminal Bluebird,V5JWED2H73VACWUXT,srodki_lacznosci
28349,Radiostacja nasobna,TCFFA9KT59T4T4DGT,srodki_lacznosci
28350,Latarka taktyczna,B3MWFKAV3W45LP8MD,inne
28351,Tonfa,XCF2KVG41P7R1AVZW,bron
28352,Toyota Corolla,SCU2BZ2K35BAL2BX6,pojazd
28353,Radiostacja nasobna,MUT8EGC67LEDRLMUD,srodki_lacznosci
28354,Urzadzenie do detekcji narkotykow AlereTM DDS 2,B372T2GJ3D5H663EV,inne
28355,Glock 19,ZH4VCTY90VJCJX82Y,bron
28356,Beretta APX,UJCECYSVXS7M9UDGN,bron
28357,Radiostacja nasobna,KH3XV1GZ5485KLYNC,srodki_lacznosci
28358,Latarka taktyczna,WK47K21H6XLL1C7TM,inne
28359,Kamizelka kuloodporna,WXPSPTMJ2V0MWDZ60,inne
28360,Glock 26,B1HDXL254AR3C1ZCS,bron
28361,Walther P99,LGKF0FE14LK6B45J4,bron
28362,Volkswagen Transporter,9LAB8SS41K5WPZXBZ,pojazd
28363,Volkswagen Transporter,SWD6YVM49CKH5NNPP,pojazd
28364,Glock 19,N60H8FH266FS9AFCD,bron
28365,Terminal Bluebird,888PBH5N3E5KH70CF,srodki_lacznosci
28366,Glock 19,2FSDFY2C9Y3RV6BL4,bron
28367,Latarka taktyczna,LKFY0T0N5M59534RF,inne
28368,Latarka taktyczna,X6NCP7LB510UYPE6P,inne
28369,Hyundai Tucson,W2AKUKVJ0WW8D8LPE,pojazd
28370,Latarka taktyczna,A41DPFEC9NSN71WXP,inne
28371,Terminal Bluebird,9DS3499P6JWFAEEPC,srodki_lacznosci
28372,Urzadzenie do detekcji narkotykow AlereTM DDS 2,T0YJZFVM1H90Z5P9K,inne
28373,HK UMP,1RXYA7AA410S8LH9N,bron
28374,Walther P99,SHLPNJC24Z3WXXNRE,bron
28375,Alkomat AlcoQuant 6020,7KGX2NTR9086TKGYD,inne
28376,Tonfa,T8NPPAZL3DK2B1CH6,bron
28377,H&K MP5A3,BD5DCE8T7H7YY4213,bron
28378,H&K MP5A3,BANSZPS476EZ1EMUF,bron
28379,Kajdanki,NM61N70156ZLF1SHV,inne
28380,Kamizelka kuloodporna,NZXLSKLYXXEB240VS,inne
28381,Alkomat AlcoQuant 6020,GL79PM957C3H9NMM8,inne
28382,H&K G36,SGPGZR02XHPGB8RN0,bron
28383,H&K G36,GVCR8PKLXB2BCE7JN,bron
28384,Terminal Bluebird,AC1BYGWS0HUN25RHU,srodki_lacznosci
28385,Glock 17,VZXD799EXM6SK6JMT,bron
28386,Radiostacja nasobna,J5J2SU3X0M3TK7PYT,srodki_lacznosci
28387,Terminal Bluebird,8ZF9RPX69FZ7261L6,srodki_lacznosci
28388,Volkswagen Transporter,JCVCD7S38CDBXV5DE,pojazd
28389,Beretta APX,ED6MBW6X905Y1V4LE,bron
28390,Glock 26,9K6GCX2B5PA8KSVEP,bron
28391,BMW serii 3,13PZXVKW1JGBTDC6H,pojazd
28392,HK UMP,4D2E4F4D47S3RN33V,bron
28393,Urzadzenie do detekcji narkotykow AlereTM DDS 2,5Y8318R19D43E9ABH,inne
28394,Glock 19,C9S0PX5696EDTCVBT,bron
28395,Kajdanki,1E8XWL9FX3ADGU2V5,inne
28396,Walther P99,7ETP8XBT9GY60KPZT,bron
28397,Apteczka taktyczna,J5MWFAY562K3MNUGH,inne
28398,Opel Crossland X,WESGBFVX06KY42SGS,pojazd
28399,Skoda Superb,4BLMEB5U6M6EYSEZ9,pojazd
28400,Urzadzenie do detekcji narkotykow AlereTM DDS 2,8LTM5B0X2DMDT6XRJ,inne
28401,Urzadzenie do detekcji narkotykow AlereTM DDS 2,PE7RWCK52D8H58FC3,inne
28402,Toyota Corolla,350MW6VJ9ADF38ZNT,pojazd
28403,Radiostacja nasobna,V1ZTWFGP4XESLLF34,srodki_lacznosci
28404,H&K G36,T53NZC7BXWSJY8J2T,bron
28405,Opel Crossland X,4CU1XMDL9HGJNRHUA,pojazd
28406,Urzadzenie do detekcji narkotykow AlereTM DDS 2,BT09X8BY6SRZD7ZK9,inne
28407,Hyundai Tucson,LR3DR2YN4YPTWUAKZ,pojazd
28408,Tonfa,M1YFA0GP6ZF0HK1U8,bron
28409,H&K G36,67D4PWRB7WP10340D,bron
28410,Radiostacja nasobna,ZK0SXF0J7B54DPWXC,srodki_lacznosci
28411,Skoda Superb,7T1VENTA826Y6JKW6,pojazd
28412,Alkomat AlcoQuant 6020,0F1AHF9833WZ7AUYL,inne
28413,Radiostacja nasobna,99LTK9DY2SWMPR1G0,srodki_lacznosci
28414,Urzadzenie do detekcji narkotykow AlereTM DDS 2,20614AKLX09KAUCVP,inne
28415,Glauberyt PM-98,7VN7A7T61AP1L9694,bron
28416,Sako TRG-21,RSYR3SJF7VCXL36G7,bron
28417,Toyota Corolla,4GMCBRMV5CFX0KSB9,pojazd
28418,Skoda Superb,1JAJB8KL7JJXZKHFN,pojazd
28419,Radiostacja nasobna,6XF6TWHZ1CFUM2YYB,srodki_lacznosci
28420,Radiostacja nasobna,5FD6PVL64M7CXD2BE,srodki_lacznosci
28421,Latarka taktyczna,1GV1W6WV45LS5DMM5,inne
28422,Kia Ceed III,B4W635YP46JMC2V7Z,pojazd
28423,Volkswagen Crafter,E9FJVLRN0JL5P3ZJA,pojazd
28424,Radiostacja nasobna,FKSS488A9R0CSUJK6,srodki_lacznosci
28425,Opel Crossland X,X3H32VJY5Y7B2KDPN,pojazd
28426,Urzadzenie do detekcji narkotykow AlereTM DDS 2,8MWV8UL52G7GPCBZC,inne
28427,BMW serii 3,HELLS3LU1YXJ3MEH9,pojazd
28428,Terminal Bluebird,F7UEUXE91PDRS29TV,srodki_lacznosci
28429,Glock 19,ZD63UZ2EXF5CZMCEM,bron
28430,Tonfa,0EVZS6468B3C4L81U,bron
28431,Glock 26,RFYRSJS18N1X1ZG77,bron
28432,Glock 17,AA2XC8ML58TAB2LVG,bron
28433,Volkswagen Transporter,3JBPYA2U1XR3BPRLX,pojazd
28434,Alkomat AlcoQuant 6020,MH0YJP2468MD1U5J1,inne
28435,Radiostacja nasobna,2XME0X4A04ZTN2GTS,srodki_lacznosci
28436,Terminal Bluebird,1RJDM1EE5DBNK0U4N,srodki_lacznosci
28437,Glock 26,8L7J511N97D7FEMG0,bron
28438,Terminal Bluebird,VEB18S8R45S8PRR8N,srodki_lacznosci
28439,Urzadzenie do detekcji narkotykow AlereTM DDS 2,VXFH2K7FXRW5RMJN3,inne
28440,Sako TRG-21,9WNY3TVX83RWDJ2UT,bron
28441,Opel Crossland X,KDRBZADH32YTK15CB,pojazd
28442,Kajdanki,7HFD24NF7TZX29TMB,inne
28443,Radiostacja nasobna,08M1ZZJA68CTTD3UM,srodki_lacznosci
28444,Glauberyt PM-98,ND2RW9ED76NEM0LPJ,bron
28445,Walther P99,FEKACKVJ97V56F4PK,bron
28446,Kamizelka kuloodporna,LLXB9BXEXBSVYB8DE,inne
28447,Kajdanki,8J7WFF6G9G7N9HZUR,inne
28448,H&K MP5A3,YNV52HZH9BL5BKYR9,bron
28449,Kia Ceed III,KAWDPSF44Y8FVZ8HG,pojazd
28450,Kamizelka kuloodporna,ADGTPK2A5LEHY3R56,inne
28451,Alkomat AlcoQuant 6020,EAMKDHJP9A0VK1UPB,inne
28452,Radiostacja nasobna,Z34C2DFH7YURLVRLG,srodki_lacznosci
28453,Terminal Bluebird,ZCMDHN0H1JXL6LRCC,srodki_lacznosci
28454,Apteczka taktyczna,2KGCC6ZC02UNUDLGX,inne
28455,Walther P99,7U49W6V65JYLJZC68,bron
28456,Radiostacja nasobna,DHLRV5DEXLWP1M748,srodki_lacznosci
28457,BMW serii 3,2JEW9HP63X068LTU6,pojazd
28458,Radiostacja nasobna,EL9UEU4X2TLZ7VC47,srodki_lacznosci
28459,Radiostacja nasobna,P2TXBHJM2YMCZXVD5,srodki_lacznosci
28460,Urzadzenie do detekcji narkotykow AlereTM DDS 2,01L5CX1963BND44V4,inne
28461,Beretta APX,M2ZN0TVU2J40FZUJR,bron
28462,Kia Ceed III,VDMEX1DA82P5WTGGR,pojazd
28463,Alkomat AlcoQuant 6020,C88V9U318PLBZC7KH,inne
28464,Volkswagen Crafter,XC0L4NYU9VZNEUAGE,pojazd
28465,Urzadzenie do detekcji narkotykow AlereTM DDS 2,S9JZTRM732PABBD1M,inne
28466,Sako TRG-21,AJE3ZRHA9AL2HZ2L0,bron
28467,HK UMP,JSYA66BD7XD4FRRK9,bron
28468,Apteczka taktyczna,RM4823FU4RUHTTLM9,inne
28469,Hyundai Tucson,0EYT5JZK60WZP6NRJ,pojazd
28470,Radiostacja nasobna,A157BEUL3NWJX41WD,srodki_lacznosci
28471,Terminal Bluebird,NCY8UGSM912S4L48A,srodki_lacznosci
28472,BMW serii 3,G452K1PP6F6WAVLNX,pojazd
28473,Apteczka taktyczna,N1PAJPYG0933T7YK9,inne
28474,Radiostacja nasobna,TUD45FL76FWWWY7VT,srodki_lacznosci
28475,Urzadzenie do detekcji narkotykow AlereTM DDS 2,3LESP9XZ30MUVAZAN,inne
28476,Kamizelka kuloodporna,AS6X2H9K8N3S0PR5T,inne
28477,Terminal Bluebird,9BX6MX3G19LJSEVZZ,srodki_lacznosci
28478,Radiostacja nasobna,WLRN6XEZ9R4VD9B83,srodki_lacznosci
28479,Terminal Bluebird,A3Z4M114XE21JF938,srodki_lacznosci
28480,Hyundai Tucson,VRZ2MY26X3CCGSG5W,pojazd
28481,Hyundai Tucson,VF8MWG6D60KKLL6CK,pojazd
28482,Skoda Superb,BMC0NZ295WKG0Y5CN,pojazd
28483,Radiostacja nasobna,CT4VUK8Z7VF8V0RV3,srodki_lacznosci
28484,Kamizelka kuloodporna,BF2JT6W074B5BHE17,inne
28485,Glock 17,0F7R3SFS9M84KE549,bron
28486,BMW serii 3,GHL8AMF91E4E1HX93,pojazd
28487,Toyota Corolla,13X6G6YF8M6SZM0E8,pojazd
28488,Urzadzenie do detekcji narkotykow AlereTM DDS 2,4E033TBK7RTU95Y6G,inne
28489,Urzadzenie do detekcji narkotykow AlereTM DDS 2,2L9MPMW01F45UKKPL,inne
28490,H&K G36,C47DELL93G2EHH9ET,bron
28491,Sako TRG-21,8BA6BLMX084F9YPU3,bron
28492,Radiostacja nasobna,GV7D1P6T10Z7YDH76,srodki_lacznosci
28493,H&K MP5A3,ZU09DVPPXVS0NLNN8,bron
28494,HK UMP,ET65ALEV477540672,bron
28495,Volkswagen Crafter,XZYP2NW90DPSWKCE0,pojazd
28496,Radiostacja nasobna,WF9TMNJ94JD9V7KVX,srodki_lacznosci
28497,Latarka taktyczna,KYLMSUW176NFLJARL,inne
28498,Alkomat AlcoQuant 6020,EYDLNV40XZ77V448R,inne
28499,Radiostacja nasobna,A9JUX34N46H782CJW,srodki_lacznosci
28500,Kamizelka kuloodporna,GRN86HDA1CKJT6WXE,inne
28501,Radiostacja nasobna,FBMH1DM59C9G1TYZ5,srodki_lacznosci
28502,Kajdanki,Z918W1JG7KP8VHLFP,inne
28503,Tonfa,ACVJKKRS41W1FJBAX,bron
28504,Terminal Bluebird,XW853RLM2PF2VYSSE,srodki_lacznosci
28505,Sako TRG-21,B8XW4RSF0D8ZAZ6NJ,bron
28506,HK UMP,G3B2PE5T2W6UJ67CA,bron
28507,Toyota Corolla,2T35K26U43B3R4UBC,pojazd
28508,Skoda Superb,F64SDZ8V20GPL4PMB,pojazd
28509,Volkswagen Crafter,N5U772E0X0RGGN575,pojazd
28510,Apteczka taktyczna,5H0GVCA1XBU274BD0,inne
28511,Radiostacja nasobna,VMG351C40X8L1MBJ3,srodki_lacznosci
28512,Volkswagen Transporter,UUF5URG07177BMLCP,pojazd
28513,Hyundai Tucson,T1V6RTY22M0339TB0,pojazd
28514,Radiostacja nasobna,S4HGGVE5936F7HH53,srodki_lacznosci
28515,Glock 26,CF3RJY3839YGFWSK7,bron
28516,Walther P99,2KHP2SUL4M9L6SJ85,bron
28517,Apteczka taktyczna,ZUHFN4R627745LGA4,inne
28518,Apteczka taktyczna,3B1FU0W4XKHHHPYT1,inne
28519,Alkomat AlcoQuant 6020,2A9G9ZFE771L08XJP,inne
28520,Terminal Bluebird,SL263VPH5HYAJZ41E,srodki_lacznosci
28521,Apteczka taktyczna,R3K4GM805PX9H13YB,inne
28522,Glauberyt PM-98,AXP965EC9YDT54TYK,bron
28523,Radiostacja nasobna,GXVVYCMW0E9316DTY,srodki_lacznosci
28524,Radiostacja nasobna,YAN9MGLN62PL0U8VW,srodki_lacznosci
28525,Glock 17,5KLVZV777FCYYP9YS,bron
28526,Terminal Bluebird,UJ6EYPGW0AG7CEJUR,srodki_lacznosci
28527,Radiostacja nasobna,G3WTGZL788M98X7G0,srodki_lacznosci
28528,Volkswagen Transporter,T1KACLFA1TMPNWU6Y,pojazd
28529,Alkomat AlcoQuant 6020,0BPU5NBV90U6D8C3B,inne
28530,Terminal Bluebird,4RWB9FLL9HPS104WG,srodki_lacznosci
28531,Terminal Bluebird,U34HBDX2XN40R3TNZ,srodki_lacznosci
28532,BMW serii 3,XDSKGVJ050A4SL6HR,pojazd
28533,Radiostacja nasobna,138CNLUV6G5M82EMJ,srodki_lacznosci
28534,Kamizelka kuloodporna,F0K1SP80X005WR4R8,inne
28535,Radiostacja nasobna,5DY2TPRY7BE862FNA,srodki_lacznosci
28536,Glock 26,5S4DT4491VP55BL6K,bron
28537,Kia Ceed III,LGT0YNHY44LHKCF9H,pojazd
28538,Terminal Bluebird,1XYS3PVR37Y0A555J,srodki_lacznosci
28539,Hyundai Tucson,JJNU9WDW237JBXGW3,pojazd
28540,Glock 17,6UVWC2GV7P7GZ1U2J,bron
28541,Kajdanki,P9SGXEHY3T92MFEEJ,inne
28542,Hyundai Tucson,5ZRPW2A93HEAXVUFM,pojazd
28543,Alkomat AlcoQuant 6020,FKDJ4HMR6WFNWP738,inne
28544,Terminal Bluebird,FP5J5BRDXW7STW0U3,srodki_lacznosci
28545,H&K MP5A3,WRGP3S4M342PXAPW3,bron
28546,Alkomat AlcoQuant 6020,JTCA6E4N7G5V8LHSS,inne
28547,Sako TRG-21,1MZZFB5H2HY8CFMR7,bron
28548,Terminal Bluebird,37UXZL6S7W39JS9B3,srodki_lacznosci
28549,Volkswagen Transporter,ZXH2FP110DGA8YDVU,pojazd
28550,Terminal Bluebird,70H9NYWM32B8CT853,srodki_lacznosci
28551,Hyundai Tucson,92TA81DN5Y8H3R44K,pojazd
28552,Volkswagen Transporter,ZW2LYP0980FARRAS0,pojazd
28553,Radiostacja nasobna,FAK1DSYC2F0648R4T,srodki_lacznosci
28554,Beretta APX,YMDEDGFX5YD03BT3V,bron
28555,Terminal Bluebird,UT96HLMT5URLPMC78,srodki_lacznosci
28556,Apteczka taktyczna,J3PM692B67B5Y0P63,inne
28557,Radiostacja nasobna,FJFWE28U92VE8J7DH,srodki_lacznosci
28558,Terminal Bluebird,8CKUGMYP64RVAKF58,srodki_lacznosci
28559,Radiostacja nasobna,0E4J4L5R4ZLNFTUCL,srodki_lacznosci
28560,Volkswagen Transporter,5L063XS75UUKKLJTS,pojazd
28561,Terminal Bluebird,WS5KE7SC66JRXARUY,srodki_lacznosci
28562,Terminal Bluebird,HJXXYVBL6293UD4CB,srodki_lacznosci
28563,Tonfa,MKXP0R7H09A2X0U29,bron
28564,Terminal Bluebird,TL6M99HK48SLYBNFL,srodki_lacznosci
28565,Kajdanki,TNGUNCVN8TGU3XM5E,inne
28566,Hyundai Tucson,DCG7LAH69NGZYKD5D,pojazd
28567,Walther P99,F33SEDSA600HK2378,bron
28568,Volkswagen Transporter,3GLWX1FK5P36K2HLP,pojazd
28569,Glock 26,HTW51LCS9JHDAWX6B,bron
28570,Tonfa,WVNR4V5F54F50GXCC,bron
28571,Beretta APX,X3FFRV97X397YPKVJ,bron
28572,Skoda Superb,29YKS67X5WS4TCJL5,pojazd
28573,Beretta APX,Y6NS1AZT89WDGEC3J,bron
28574,HK UMP,CAKKTX707YGACZ2KG,bron
28575,Volkswagen Crafter,UKDDMH4U0KLBT52LX,pojazd
28576,Volkswagen Crafter,LNC2M2PC2YF8449MN,pojazd
28577,Opel Crossland X,H1YA75VZ1FVY5TPVA,pojazd
28578,Latarka taktyczna,ZSM7XDGD1ML0BE7FS,inne
28579,Volkswagen Transporter,BJ92UPRPXNKPUS2MM,pojazd
28580,Radiostacja nasobna,7KVHH63W1HLAU02CU,srodki_lacznosci
28581,Sako TRG-21,64MB81NC12ARPL4R6,bron
28582,Terminal Bluebird,HKDR936H7N3TM2GA4,srodki_lacznosci
28583,Opel Crossland X,R6XGDSE82EMXGWZ0K,pojazd
28584,Toyota Corolla,1A5T4BS707YCK3GY1,pojazd
28585,Kia Ceed III,W748E4NN1YAW5W33R,pojazd
28586,HK UMP,WNVE4F5T8PDMA9MPG,bron
28587,Apteczka taktyczna,8GLA4WRX1WVF5VT3S,inne
28588,Sako TRG-21,62Y6F93E9SLATUZ80,bron
28589,BMW serii 3,CXHDZVZT9XTLV19L5,pojazd
28590,BMW serii 3,WYTJBS8539G08DV4N,pojazd
28591,Radiostacja nasobna,W2NNR3DH7MFAXC896,srodki_lacznosci
28592,Terminal Bluebird,53D2VR6P0JH7WTCKP,srodki_lacznosci
28593,Hyundai Tucson,MCJWED031KKKUGKAZ,pojazd
28594,Alkomat AlcoQuant 6020,0J9GUW9K6KX9BWEL2,inne
28595,H&K G36,F7D3UPNF5HSN9FT4K,bron
28596,Beretta APX,DGTLFKDB821PE938A,bron
28597,Radiostacja nasobna,9R9LE3946XZ0RW25W,srodki_lacznosci
28598,Volkswagen Transporter,38M051DK3UD11RHRB,pojazd
28599,Urzadzenie do detekcji narkotykow AlereTM DDS 2,CUN074P18HR8B7Z6W,inne
28600,Glock 26,N7KPPGRN0T0PCRA1U,bron
28601,Radiostacja nasobna,UVRWCFKC0YJXT95BZ,srodki_lacznosci
28602,BMW serii 3,Z7VVPCCW1PNAYXPDT,pojazd
28603,Terminal Bluebird,MCUNKDZ41U3PV4XSA,srodki_lacznosci
28604,Glock 19,37SA6N1B9J9P1EY6E,bron
28605,Toyota Corolla,3K5B853T8YX8RGVZ0,pojazd
28606,Radiostacja nasobna,ZMXEX5458D40WENRS,srodki_lacznosci
28607,Kia Ceed III,US15E5K57P81EKVG0,pojazd
28608,Apteczka taktyczna,3U58F0JB2113M1UPH,inne
28609,Kajdanki,A4DHSXRC9VC8V6BK9,inne
28610,Radiostacja nasobna,H5SFWBD82NAHUMT0Z,srodki_lacznosci
28611,Hyundai Tucson,BNL9242955NEVSAKP,pojazd
28612,Volkswagen Transporter,M2S187ASXAYS4SXJT,pojazd
28613,Tonfa,EFPK2JBE8936HE9LT,bron
28614,Alkomat AlcoQuant 6020,Y4XG74CD7V6B8NK16,inne
28615,Toyota Corolla,7H3WJYZU70KSJVFLM,pojazd
28616,BMW serii 3,GK76WCL279HY9YC8X,pojazd
28617,Kamizelka kuloodporna,MM18HKR28KYTZJ0YG,inne
28618,Opel Crossland X,W1A2LW9K1GWW3TM99,pojazd
28619,Glock 19,R19WE1ZP9A5C8150V,bron
28620,Glock 26,0WL1RUMJ3BLR9YX5K,bron
28621,Toyota Corolla,7GVZ87VD61S98TTKH,pojazd
28622,Urzadzenie do detekcji narkotykow AlereTM DDS 2,K445N16H0GW1XBPR9,inne
28623,Glock 17,M0CF8XZL28NAR4AMM,bron
28624,Glock 17,E4MEJEWT4AA3FR24L,bron
28625,Radiostacja nasobna,BP2MZXA7XBK1FRWNM,srodki_lacznosci
28626,Hyundai Tucson,ZKWMCAB09FU8VNYR5,pojazd
28627,Apteczka taktyczna,GAZNL97J4JYC3L2A1,inne
28628,Terminal Bluebird,T9CJ30F33E9D3KVYZ,srodki_lacznosci
28629,Kajdanki,DDN4VD0D807VZE3UC,inne
28630,Kajdanki,AH8U9HYD7E0VHU2TW,inne
28631,Opel Crossland X,4YWWVMD79CDR6URYJ,pojazd
28632,Radiostacja nasobna,BL87BLJP6X9GNAFLR,srodki_lacznosci
28633,Radiostacja nasobna,066L20M95M5VPK3D2,srodki_lacznosci
28634,Tonfa,LFJN6G225E70S7HCJ,bron
28635,Terminal Bluebird,934SA1DG144JXW05W,srodki_lacznosci
28636,Glock 26,L3VFUVLK8J2NTL2MD,bron
28637,Terminal Bluebird,B47VSBC90HMJZ196L,srodki_lacznosci
28638,Kajdanki,64AEV4XA2UYWZH2SR,inne
28639,Radiostacja nasobna,3407MLPH1BCSV9NAS,srodki_lacznosci
28640,Radiostacja nasobna,H90BU1MN7CUB0K6LR,srodki_lacznosci
28641,Radiostacja nasobna,HK3EUF0395C2T9PCB,srodki_lacznosci
28642,Tonfa,GM60VMHB0BT79PYAK,bron
28643,Volkswagen Transporter,LN3ZLRVG0D4LR1L1G,pojazd
28644,Volkswagen Crafter,SGSXHNRB7UEVM6VET,pojazd
28645,Glock 26,MMBJMN5E5N22GMSM5,bron
28646,Opel Crossland X,Y8R6M17X42Y7MLCBK,pojazd
28647,Glock 17,DBAMT43P5SWFSLZJ0,bron
28648,Kamizelka kuloodporna,VBGYVEC74NTSMG6DM,inne
